Chromosome1	Start1	End1	Chromosome2	Start2	End2	OE_value	log2OE	Region1	Region2	Interaction_type	Compartment1	Compartment2	Compartment_interaction	TAD_or_Boundary1	TAD_or_Boundary2	TAD_Boundary_interaction
HiC_scaffold_6	1920000	1930000	HiC_scaffold_15	1540000	1550000	73.78644561767578	6.205283916103404	O	O	O-O	A	B	A-B	TAD_72	TAD_144	TAD_72-TAD_144
HiC_scaffold_6	2130000	2140000	HiC_scaffold_15	1730000	1740000	232.60166931152344	7.861717640407071	O	O	O-O	A	A	A-A	TAD_72	TAD_144	TAD_72-TAD_144
HiC_scaffold_6	2280000	2290000	HiC_scaffold_15	2020000	2030000	124.00696563720705	6.954277350774044	O	O	O-O	B	B	B-B	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	2290000	2300000	HiC_scaffold_15	160000	170000	42.0843620300293	5.395212342125525	O	O	O-O	A	B	A-B	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	2290000	2300000	HiC_scaffold_15	990000	1000000	32.945491790771484	5.042009157508442	O	O	O-O	A	A	A-A	TAD_72	TAD_144	TAD_72-TAD_144
HiC_scaffold_6	2290000	2300000	HiC_scaffold_15	2110000	2120000	37.83959579467773	5.241824772673325	O	P	O-P	A	B	A-B	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	2290000	2300000	HiC_scaffold_15	3220000	3230000	49.81274032592773	5.638442874415822	O	T	O-T	A	B	A-B	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	2300000	2310000	HiC_scaffold_15	1410000	1420000	54.076961517333984	5.756942186466317	O	O	O-O	B	A	B-A	TAD_72	TAD_144	TAD_72-TAD_144
HiC_scaffold_6	2300000	2310000	HiC_scaffold_15	2200000	2210000	72.08781433105469	6.171683502897902	O	P	O-P	B	A	B-A	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	2300000	2310000	HiC_scaffold_15	2370000	2380000	49.08940887451172	5.617339889031838	O	P	O-P	B	B	B-B	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	2300000	2310000	HiC_scaffold_15	3050000	3060000	143.78366088867188	7.1677559316564	O	O	O-O	B	A	B-A	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	2360000	2370000	HiC_scaffold_15	1540000	1550000	55.570777893066406	5.796254530508036	O	O	O-O	A	B	A-B	TAD_72	TAD_144	TAD_72-TAD_144
HiC_scaffold_6	2370000	2380000	HiC_scaffold_15	2040000	2050000	32.06630325317383	5.002986137917817	O	O	O-O	A	A	A-A	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	2690000	2700000	HiC_scaffold_15	2170000	2180000	32.14366149902344	5.006462371305786	P	P	P-P	A	B	A-B	B03331	NA	B03331-NA
HiC_scaffold_6	2720000	2730000	HiC_scaffold_15	3170000	3180000	526.7044067382812	9.040849719805552	C	O	C-O	B	A	B-A	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	2750000	2760000	HiC_scaffold_15	2080000	2090000	37.36650848388672	5.223673859882139	C	P	C-P	B	B	B-B	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	2780000	2790000	HiC_scaffold_15	2350000	2360000	131.43588256835938	7.038215381237043	C	C	C-C	A	B	A-B	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	2810000	2820000	HiC_scaffold_15	1990000	2000000	40.47087097167969	5.338811992399812	P	O	P-O	A	A	A-A	TAD_74	B06945	TAD_74-B06945
HiC_scaffold_6	2810000	2820000	HiC_scaffold_15	2790000	2800000	32.61859893798828	5.027622910394362	P	O	P-O	A	A	A-A	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	2870000	2880000	HiC_scaffold_15	290000	300000	52.83243560791016	5.723352015443118	P	O	P-O	A	B	A-B	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	2870000	2880000	HiC_scaffold_15	1740000	1750000	56.50304412841797	5.820256690391586	P	O	P-O	A	A	A-A	TAD_74	TAD_144	TAD_74-TAD_144
HiC_scaffold_6	2870000	2880000	HiC_scaffold_15	2550000	2560000	45.77754592895508	5.516568218964343	P	P	P-P	A	B	A-B	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	2870000	2880000	HiC_scaffold_15	2940000	2950000	46.15699768066406	5.528477480654016	P	O	P-O	A	A	A-A	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	2960000	2970000	HiC_scaffold_15	2350000	2360000	50.11593246459961	5.647197421532694	P	C	P-C	A	B	A-B	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	3000000	3010000	HiC_scaffold_15	2320000	2330000	32.774070739746094	5.03448297043231	P	C	P-C	A	B	A-B	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	3040000	3050000	HiC_scaffold_15	1090000	1100000	116.75535583496094	6.867344920945734	P	O	P-O	A	A	A-A	TAD_74	TAD_144	TAD_74-TAD_144
HiC_scaffold_6	3050000	3060000	HiC_scaffold_15	1160000	1170000	49.48091125488281	5.628800164538645	P	O	P-O	A	A	A-A	TAD_74	TAD_144	TAD_74-TAD_144
HiC_scaffold_6	3120000	3130000	HiC_scaffold_15	2350000	2360000	76.96765899658203	6.266180462688147	O	C	O-C	A	B	A-B	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	3310000	3320000	HiC_scaffold_15	1170000	1180000	108.74879455566406	6.764855599028467	O	O	O-O	B	A	B-A	TAD_74	TAD_144	TAD_74-TAD_144
HiC_scaffold_6	3410000	3420000	HiC_scaffold_15	1990000	2000000	35.716552734375	5.158520937020031	O	O	O-O	B	A	B-A	TAD_74	B06945	TAD_74-B06945
HiC_scaffold_6	3480000	3490000	HiC_scaffold_15	2560000	2570000	199.1031951904297	7.637372563261064	O	P	O-P	B	B	B-B	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	3700000	3710000	HiC_scaffold_15	920000	930000	41.34104919433594	5.369503098267499	O	O	O-O	B	A	B-A	TAD_74	B06841	TAD_74-B06841
HiC_scaffold_6	3700000	3710000	HiC_scaffold_15	1660000	1670000	96.40695190429688	6.591065277818039	O	O	O-O	B	B	B-B	TAD_74	TAD_144	TAD_74-TAD_144
HiC_scaffold_6	3700000	3710000	HiC_scaffold_15	3260000	3270000	44.76161575317383	5.484190208883061	O	T	O-T	B	A	B-A	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	3730000	3740000	HiC_scaffold_15	500000	510000	33.21384048461914	5.053712644821401	O	O	O-O	B	A	B-A	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	3730000	3740000	HiC_scaffold_15	1260000	1270000	42.14930725097656	5.397437014695438	O	O	O-O	B	A	B-A	TAD_74	TAD_144	TAD_74-TAD_144
HiC_scaffold_6	3770000	3780000	HiC_scaffold_15	1160000	1170000	113.70916748046876	6.829204761906784	O	O	O-O	B	A	B-A	TAD_74	TAD_144	TAD_74-TAD_144
HiC_scaffold_6	3840000	3850000	HiC_scaffold_15	1170000	1180000	67.57557678222656	6.078430015628934	O	O	O-O	B	A	B-A	TAD_74	TAD_144	TAD_74-TAD_144
HiC_scaffold_6	3900000	3910000	HiC_scaffold_15	1680000	1690000	35.84364318847656	5.163645376892972	O	O	O-O	B	A	B-A	TAD_74	TAD_144	TAD_74-TAD_144
HiC_scaffold_6	3900000	3910000	HiC_scaffold_15	2550000	2560000	72.62481689453125	6.182390716011279	O	P	O-P	B	B	B-B	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	3900000	3910000	HiC_scaffold_15	3230000	3240000	45.9135971069336	5.520849559502272	O	T	O-T	B	A	B-A	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	3950000	3960000	HiC_scaffold_15	770000	780000	33.5245361328125	5.067145465092551	O	O	O-O	B	B	B-B	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	3950000	3960000	HiC_scaffold_15	1050000	1060000	37.45079803466797	5.22692455611855	O	O	O-O	B	A	B-A	TAD_74	TAD_144	TAD_74-TAD_144
HiC_scaffold_6	3960000	3970000	HiC_scaffold_15	0	10000	94.18294525146484	6.557393933613609	O	T	O-T	B	B	B-B	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	3960000	3970000	HiC_scaffold_15	1030000	1040000	67.91210174560547	6.085596776466279	O	O	O-O	B	A	B-A	TAD_74	TAD_144	TAD_74-TAD_144
HiC_scaffold_6	3990000	4000000	HiC_scaffold_15	1290000	1300000	35.6957893371582	5.157681999375028	O	O	O-O	B	B	B-B	TAD_74	TAD_144	TAD_74-TAD_144
HiC_scaffold_6	4020000	4030000	HiC_scaffold_15	3170000	3180000	50.86026382446289	5.668467040542144	O	O	O-O	B	A	B-A	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	4040000	4050000	HiC_scaffold_15	1510000	1520000	33.269779205322266	5.056140386703464	O	O	O-O	B	B	B-B	TAD_74	TAD_144	TAD_74-TAD_144
HiC_scaffold_6	4040000	4050000	HiC_scaffold_15	2040000	2050000	60.47067260742188	5.918163720875262	O	O	O-O	B	A	B-A	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	4090000	4100000	HiC_scaffold_15	2560000	2570000	109.76383209228516	6.778258944875022	O	P	O-P	B	B	B-B	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	4140000	4150000	HiC_scaffold_15	480000	490000	103.79888153076172	6.697647088010817	O	O	O-O	B	B	B-B	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	40000	50000	HiC_scaffold_16	1020000	1030000	47.92827224731445	5.582805028477481	T	O	T-O	B	B	B-B	NA	TAD_146	NA-TAD_146
HiC_scaffold_6	50000	60000	HiC_scaffold_16	2930000	2940000	36.78775405883789	5.20115369544168	O	O	O-O	B	A	B-A	NA	NA	NA-NA
HiC_scaffold_6	60000	70000	HiC_scaffold_16	2840000	2850000	39.601829528808594	5.307495176484408	O	O	O-O	B	B	B-B	NA	TAD_148	NA-TAD_148
HiC_scaffold_6	120000	130000	HiC_scaffold_16	1020000	1030000	64.03007507324219	6.000677796366114	O	O	O-O	A	B	A-B	NA	TAD_146	NA-TAD_146
HiC_scaffold_6	130000	140000	HiC_scaffold_16	2410000	2420000	49.06715393066406	5.616685687279925	O	O	O-O	A	B	A-B	NA	TAD_147	NA-TAD_147
HiC_scaffold_6	140000	150000	HiC_scaffold_16	1650000	1660000	96.54090881347656	6.593068502926604	O	O	O-O	B	A	B-A	NA	TAD_147	NA-TAD_147
HiC_scaffold_6	140000	150000	HiC_scaffold_16	2100000	2110000	99.1781768798828	6.6319508004713885	O	O	O-O	B	B	B-B	NA	TAD_147	NA-TAD_147
HiC_scaffold_6	140000	150000	HiC_scaffold_16	2390000	2400000	148.54994201660156	7.214804231821982	O	O	O-O	B	B	B-B	NA	TAD_147	NA-TAD_147
HiC_scaffold_6	140000	150000	HiC_scaffold_16	2680000	2690000	70.50550842285156	6.139664071035448	O	O	O-O	B	B	B-B	NA	TAD_148	NA-TAD_148
HiC_scaffold_6	150000	160000	HiC_scaffold_16	250000	260000	32.51369857788086	5.02297577323071	O	P	O-P	B	B	B-B	NA	NA	NA-NA
HiC_scaffold_6	150000	160000	HiC_scaffold_16	1780000	1790000	40.78106689453125	5.349827613824885	O	O	O-O	B	B	B-B	NA	TAD_147	NA-TAD_147
HiC_scaffold_6	150000	160000	HiC_scaffold_16	2380000	2390000	45.48059844970703	5.507179332731072	O	O	O-O	B	B	B-B	NA	TAD_147	NA-TAD_147
HiC_scaffold_6	170000	180000	HiC_scaffold_16	1010000	1020000	155.01393127441406	7.276254067708705	O	O	O-O	B	B	B-B	NA	TAD_146	NA-TAD_146
HiC_scaffold_6	170000	180000	HiC_scaffold_16	1200000	1210000	40.27035140991211	5.331646156570719	O	O	O-O	B	A	B-A	NA	TAD_147	NA-TAD_147
HiC_scaffold_6	170000	180000	HiC_scaffold_16	1970000	1980000	205.4336700439453	7.682528844773098	O	O	O-O	B	B	B-B	NA	TAD_147	NA-TAD_147
HiC_scaffold_6	170000	180000	HiC_scaffold_16	2130000	2140000	84.35314178466797	6.398369898465391	O	O	O-O	B	B	B-B	NA	TAD_147	NA-TAD_147
HiC_scaffold_6	170000	180000	HiC_scaffold_16	2790000	2800000	36.795528411865234	5.201458547854451	O	O	O-O	B	B	B-B	NA	TAD_148	NA-TAD_148
HiC_scaffold_6	210000	220000	HiC_scaffold_16	670000	680000	69.94007873535156	6.1280475150442	O	C	O-C	A	A	A-A	NA	TAD_145	NA-TAD_145
HiC_scaffold_6	240000	250000	HiC_scaffold_16	570000	580000	41.69521713256836	5.381809996186257	O	C	O-C	A	B	A-B	NA	TAD_145	NA-TAD_145
HiC_scaffold_6	240000	250000	HiC_scaffold_16	580000	590000	71.25520324707031	6.154923462380644	O	C	O-C	A	B	A-B	NA	TAD_145	NA-TAD_145
HiC_scaffold_6	270000	280000	HiC_scaffold_16	2140000	2150000	32.435604095458984	5.019506403363162	O	O	O-O	A	B	A-B	NA	TAD_147	NA-TAD_147
HiC_scaffold_6	280000	290000	HiC_scaffold_16	2020000	2030000	34.647674560546875	5.114686621490851	O	O	O-O	A	B	A-B	NA	TAD_147	NA-TAD_147
HiC_scaffold_6	290000	300000	HiC_scaffold_16	90000	100000	84.02896881103516	6.392814874625673	O	O	O-O	B	B	B-B	NA	NA	NA-NA
HiC_scaffold_6	320000	330000	HiC_scaffold_16	20000	30000	40.50728988647461	5.340109660579844	O	T	O-T	B	B	B-B	NA	NA	NA-NA
HiC_scaffold_6	320000	330000	HiC_scaffold_16	2140000	2150000	37.38355255126953	5.224331769496536	O	O	O-O	B	B	B-B	NA	TAD_147	NA-TAD_147
HiC_scaffold_6	580000	590000	HiC_scaffold_16	2410000	2420000	36.10871505737305	5.174275177224896	O	O	O-O	A	B	A-B	NA	TAD_147	NA-TAD_147
HiC_scaffold_6	670000	680000	HiC_scaffold_16	2590000	2600000	43.00034332275391	5.426276273494125	O	O	O-O	A	B	A-B	TAD_67	TAD_148	TAD_67-TAD_148
HiC_scaffold_6	690000	700000	HiC_scaffold_16	1700000	1710000	55.68103790283203	5.799114198374882	O	O	O-O	A	A	A-A	TAD_67	TAD_147	TAD_67-TAD_147
HiC_scaffold_6	720000	730000	HiC_scaffold_16	1250000	1260000	92.21683502197266	6.526958246687297	O	O	O-O	B	A	B-A	TAD_67	TAD_147	TAD_67-TAD_147
HiC_scaffold_6	720000	730000	HiC_scaffold_16	2730000	2740000	42.821022033691406	5.420247324644926	O	O	O-O	B	B	B-B	TAD_67	TAD_148	TAD_67-TAD_148
HiC_scaffold_6	730000	740000	HiC_scaffold_16	510000	520000	44.46192932128906	5.474498646982925	O	C	O-C	B	B	B-B	TAD_67	TAD_145	TAD_67-TAD_145
HiC_scaffold_6	850000	860000	HiC_scaffold_16	1280000	1290000	37.617305755615234	5.233324618065142	O	O	O-O	A	A	A-A	TAD_67	TAD_147	TAD_67-TAD_147
HiC_scaffold_6	850000	860000	HiC_scaffold_16	2100000	2110000	48.76544189453125	5.607787224868826	O	O	O-O	A	B	A-B	TAD_67	TAD_147	TAD_67-TAD_147
HiC_scaffold_6	850000	860000	HiC_scaffold_16	2250000	2260000	70.43344116210938	6.138188664995443	O	O	O-O	A	B	A-B	TAD_67	TAD_147	TAD_67-TAD_147
HiC_scaffold_6	860000	870000	HiC_scaffold_16	150000	160000	460.8706665039063	8.848218135717703	O	P	O-P	A	B	A-B	TAD_67	NA	TAD_67-NA
HiC_scaffold_6	900000	910000	HiC_scaffold_16	1480000	1490000	40.554195404052734	5.34177926643299	O	O	O-O	B	A	B-A	TAD_67	TAD_147	TAD_67-TAD_147
HiC_scaffold_6	910000	920000	HiC_scaffold_16	1520000	1530000	53.66450881958008	5.745896367867764	O	O	O-O	A	B	A-B	TAD_67	TAD_147	TAD_67-TAD_147
HiC_scaffold_6	910000	920000	HiC_scaffold_16	1910000	1920000	43.36614227294922	5.438497205802826	O	O	O-O	A	B	A-B	TAD_67	TAD_147	TAD_67-TAD_147
HiC_scaffold_6	910000	920000	HiC_scaffold_16	2040000	2050000	70.68907165527344	6.143415290298399	O	O	O-O	A	B	A-B	TAD_67	TAD_147	TAD_67-TAD_147
HiC_scaffold_6	910000	920000	HiC_scaffold_16	2170000	2180000	43.72698974609375	5.450452128697172	O	O	O-O	A	B	A-B	TAD_67	TAD_147	TAD_67-TAD_147
HiC_scaffold_6	920000	930000	HiC_scaffold_16	2460000	2470000	46.672481536865234	5.544500271119182	O	O	O-O	B	B	B-B	TAD_67	TAD_148	TAD_67-TAD_148
HiC_scaffold_6	930000	940000	HiC_scaffold_16	440000	450000	34.065574645996094	5.090242638419394	O	C	O-C	B	B	B-B	TAD_67	TAD_145	TAD_67-TAD_145
HiC_scaffold_6	930000	940000	HiC_scaffold_16	450000	460000	60.35651397705078	5.915437577139357	O	C	O-C	B	B	B-B	TAD_67	TAD_145	TAD_67-TAD_145
HiC_scaffold_6	930000	940000	HiC_scaffold_16	620000	630000	47.45186614990234	5.568392920432355	O	C	O-C	B	B	B-B	TAD_67	TAD_145	TAD_67-TAD_145
HiC_scaffold_6	990000	1000000	HiC_scaffold_16	1700000	1710000	63.84772491455078	5.996563308190886	O	O	O-O	B	A	B-A	TAD_67	TAD_147	TAD_67-TAD_147
HiC_scaffold_6	1020000	1030000	HiC_scaffold_16	1700000	1710000	53.126220703125	5.7313521808059935	O	O	O-O	B	A	B-A	B03165	TAD_147	B03165-TAD_147
HiC_scaffold_6	1030000	1040000	HiC_scaffold_16	1690000	1700000	35.70304107666016	5.157975058759688	O	O	O-O	B	A	B-A	B03165	TAD_147	B03165-TAD_147
HiC_scaffold_6	1100000	1110000	HiC_scaffold_16	410000	420000	38.15053939819336	5.253631549892052	O	C	O-C	B	B	B-B	TAD_68	TAD_145	TAD_68-TAD_145
HiC_scaffold_6	1110000	1120000	HiC_scaffold_16	1690000	1700000	37.56982803344727	5.231502607304081	O	O	O-O	B	A	B-A	TAD_68	TAD_147	TAD_68-TAD_147
HiC_scaffold_6	1290000	1300000	HiC_scaffold_16	2980000	2990000	44.10007095336914	5.462709071849103	O	O	O-O	B	B	B-B	B03191	NA	B03191-NA
HiC_scaffold_6	1340000	1350000	HiC_scaffold_16	750000	760000	40.8914909362793	5.353728760519139	O	P	O-P	B	A	B-A	TAD_69	TAD_145	TAD_69-TAD_145
HiC_scaffold_6	1340000	1350000	HiC_scaffold_16	2120000	2130000	43.41803359985352	5.440222482747821	O	O	O-O	B	B	B-B	TAD_69	TAD_147	TAD_69-TAD_147
HiC_scaffold_6	1350000	1360000	HiC_scaffold_16	480000	490000	34.04796600341797	5.089496710322044	O	C	O-C	B	B	B-B	TAD_69	TAD_145	TAD_69-TAD_145
HiC_scaffold_6	1370000	1380000	HiC_scaffold_16	2330000	2340000	48.34567642211914	5.595314969423495	O	O	O-O	B	A	B-A	TAD_69	TAD_147	TAD_69-TAD_147
HiC_scaffold_6	1380000	1390000	HiC_scaffold_16	580000	590000	44.59810256958008	5.47891042674397	O	C	O-C	B	B	B-B	B03201	TAD_145	B03201-TAD_145
HiC_scaffold_6	1430000	1440000	HiC_scaffold_16	1970000	1980000	44.4438591003418	5.473912187564022	O	O	O-O	B	B	B-B	TAD_70	TAD_147	TAD_70-TAD_147
HiC_scaffold_6	1440000	1450000	HiC_scaffold_16	2180000	2190000	39.26056671142578	5.295009092598801	O	O	O-O	B	B	B-B	TAD_70	TAD_147	TAD_70-TAD_147
HiC_scaffold_6	1520000	1530000	HiC_scaffold_16	580000	590000	37.4266471862793	5.225993907101104	O	C	O-C	B	B	B-B	TAD_70	TAD_145	TAD_70-TAD_145
HiC_scaffold_6	1530000	1540000	HiC_scaffold_16	2590000	2600000	196.9913024902344	7.621988123358875	O	O	O-O	B	B	B-B	TAD_70	TAD_148	TAD_70-TAD_148
HiC_scaffold_6	1530000	1540000	HiC_scaffold_16	2990000	3000000	34.305992126464844	5.100388684583101	O	O	O-O	B	B	B-B	TAD_70	NA	TAD_70-NA
HiC_scaffold_6	1700000	1710000	HiC_scaffold_16	1700000	1710000	46.38364410400391	5.535544263820178	O	O	O-O	B	A	B-A	B03230	TAD_147	B03230-TAD_147
HiC_scaffold_6	1770000	1780000	HiC_scaffold_16	460000	470000	85.94588470458984	6.425356656540443	O	C	O-C	B	B	B-B	TAD_72	TAD_145	TAD_72-TAD_145
HiC_scaffold_6	1770000	1780000	HiC_scaffold_16	1700000	1710000	448.0443420410156	8.807497709729434	O	O	O-O	B	A	B-A	TAD_72	TAD_147	TAD_72-TAD_147
HiC_scaffold_6	1770000	1780000	HiC_scaffold_16	2800000	2810000	32.20668029785156	5.009288057543897	O	O	O-O	B	B	B-B	TAD_72	TAD_148	TAD_72-TAD_148
HiC_scaffold_6	1780000	1790000	HiC_scaffold_16	560000	570000	74.46245574951172	6.218441291512186	O	C	O-C	B	B	B-B	TAD_72	TAD_145	TAD_72-TAD_145
HiC_scaffold_6	1790000	1800000	HiC_scaffold_16	1690000	1700000	55.16901397705078	5.785786290636034	O	O	O-O	B	A	B-A	TAD_72	TAD_147	TAD_72-TAD_147
HiC_scaffold_6	1840000	1850000	HiC_scaffold_16	520000	530000	127.23761749267578	6.9913814527465385	O	C	O-C	B	B	B-B	TAD_72	TAD_145	TAD_72-TAD_145
HiC_scaffold_6	2070000	2080000	HiC_scaffold_16	580000	590000	55.03503036499024	5.782278296186775	O	C	O-C	B	B	B-B	TAD_72	TAD_145	TAD_72-TAD_145
HiC_scaffold_6	2090000	2100000	HiC_scaffold_16	2460000	2470000	56.61634826660156	5.823146793838479	O	O	O-O	A	B	A-B	TAD_72	TAD_148	TAD_72-TAD_148
HiC_scaffold_6	2100000	2110000	HiC_scaffold_16	460000	470000	59.92623901367188	5.905115927721317	O	C	O-C	A	B	A-B	TAD_72	TAD_145	TAD_72-TAD_145
HiC_scaffold_6	2130000	2140000	HiC_scaffold_16	2030000	2040000	74.2082290649414	6.21350727328201	O	O	O-O	A	B	A-B	TAD_72	TAD_147	TAD_72-TAD_147
HiC_scaffold_6	2150000	2160000	HiC_scaffold_16	580000	590000	44.74956893920898	5.483801880230496	O	C	O-C	B	B	B-B	TAD_72	TAD_145	TAD_72-TAD_145
HiC_scaffold_6	2160000	2170000	HiC_scaffold_16	70000	80000	51.27626037597656	5.680219143627076	O	O	O-O	A	B	A-B	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	2170000	2180000	HiC_scaffold_16	260000	270000	44.01520538330078	5.459930094581438	O	P	O-P	A	B	A-B	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	2200000	2210000	HiC_scaffold_16	1150000	1160000	51.51195526123047	5.686835396978155	O	O	O-O	A	A	A-A	TAD_72	TAD_147	TAD_72-TAD_147
HiC_scaffold_6	2280000	2290000	HiC_scaffold_16	2220000	2230000	48.59220504760742	5.60265299634992	O	O	O-O	B	B	B-B	TAD_72	TAD_147	TAD_72-TAD_147
HiC_scaffold_6	2290000	2300000	HiC_scaffold_16	1570000	1580000	64.77647399902344	6.017398034422588	O	O	O-O	A	B	A-B	TAD_72	TAD_147	TAD_72-TAD_147
HiC_scaffold_6	2310000	2320000	HiC_scaffold_16	1060000	1070000	35.27621841430664	5.140624008182503	O	O	O-O	B	B	B-B	TAD_72	B07173	TAD_72-B07173
HiC_scaffold_6	2330000	2340000	HiC_scaffold_16	2920000	2930000	40.41080474853516	5.336669176801224	O	O	O-O	B	A	B-A	TAD_72	B07356	TAD_72-B07356
HiC_scaffold_6	2360000	2370000	HiC_scaffold_16	1970000	1980000	58.53635787963867	5.871261079232485	O	O	O-O	A	B	A-B	TAD_72	TAD_147	TAD_72-TAD_147
HiC_scaffold_6	2430000	2440000	HiC_scaffold_16	80000	90000	65.08306121826172	6.024210205463563	O	O	O-O	A	B	A-B	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	2460000	2470000	HiC_scaffold_16	520000	530000	110.36927795410156	6.786194833707533	P	C	P-C	A	B	A-B	TAD_72	TAD_145	TAD_72-TAD_145
HiC_scaffold_6	2480000	2490000	HiC_scaffold_16	80000	90000	65.96227264404297	6.043569200694392	P	O	P-O	A	B	A-B	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	2500000	2510000	HiC_scaffold_16	570000	580000	36.94001770019531	5.207112652490276	P	C	P-C	A	B	A-B	B03312	TAD_145	B03312-TAD_145
HiC_scaffold_6	2510000	2520000	HiC_scaffold_16	570000	580000	415.6567687988281	8.699248895199464	P	C	P-C	A	B	A-B	B03312	TAD_145	B03312-TAD_145
HiC_scaffold_6	2510000	2520000	HiC_scaffold_16	590000	600000	45.29360961914063	5.501235612683916	P	C	P-C	A	B	A-B	B03312	TAD_145	B03312-TAD_145
HiC_scaffold_6	2530000	2540000	HiC_scaffold_16	1690000	1700000	292.0994873046875	8.19031601571438	P	O	P-O	A	A	A-A	TAD_73	TAD_147	TAD_73-TAD_147
HiC_scaffold_6	2530000	2540000	HiC_scaffold_16	2260000	2270000	38.0014533996582	5.247982691664153	P	O	P-O	A	B	A-B	TAD_73	TAD_147	TAD_73-TAD_147
HiC_scaffold_6	2540000	2550000	HiC_scaffold_16	1980000	1990000	69.69915008544922	6.123069158800522	P	O	P-O	A	B	A-B	TAD_73	TAD_147	TAD_73-TAD_147
HiC_scaffold_6	2560000	2570000	HiC_scaffold_16	560000	570000	36.755279541015625	5.199879588933715	P	C	P-C	A	B	A-B	TAD_73	TAD_145	TAD_73-TAD_145
HiC_scaffold_6	2600000	2610000	HiC_scaffold_16	580000	590000	40.14362335205078	5.327098934709878	P	C	P-C	A	B	A-B	TAD_73	TAD_145	TAD_73-TAD_145
HiC_scaffold_6	2640000	2650000	HiC_scaffold_16	520000	530000	125.2988052368164	6.969228847952951	P	C	P-C	A	B	A-B	TAD_73	TAD_145	TAD_73-TAD_145
HiC_scaffold_6	2650000	2660000	HiC_scaffold_16	520000	530000	122.43924713134766	6.935922268768842	P	C	P-C	A	B	A-B	TAD_73	TAD_145	TAD_73-TAD_145
HiC_scaffold_6	2650000	2660000	HiC_scaffold_16	1700000	1710000	46.913352966308594	5.551926710941824	P	O	P-O	A	A	A-A	TAD_73	TAD_147	TAD_73-TAD_147
HiC_scaffold_6	2680000	2690000	HiC_scaffold_16	1690000	1700000	99.19905090332033	6.632254412438794	P	O	P-O	A	A	A-A	B03331	TAD_147	B03331-TAD_147
HiC_scaffold_6	2700000	2710000	HiC_scaffold_16	560000	570000	57.4359245300293	5.843881478642476	P	C	P-C	A	B	A-B	B03331	TAD_145	B03331-TAD_145
HiC_scaffold_6	2730000	2740000	HiC_scaffold_16	10000	20000	42.5528564453125	5.411184073829607	C	T	C-T	A	B	A-B	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	2750000	2760000	HiC_scaffold_16	540000	550000	63.84633255004883	5.996531846157303	C	C	C-C	B	B	B-B	TAD_74	TAD_145	TAD_74-TAD_145
HiC_scaffold_6	2760000	2770000	HiC_scaffold_16	1920000	1930000	48.18589401245117	5.590538967136662	C	O	C-O	A	A	A-A	TAD_74	TAD_147	TAD_74-TAD_147
HiC_scaffold_6	2790000	2800000	HiC_scaffold_16	10000	20000	50.48040771484375	5.657651657462337	C	T	C-T	A	B	A-B	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	2790000	2800000	HiC_scaffold_16	430000	440000	32.42937088012695	5.019229131110167	C	C	C-C	A	B	A-B	TAD_74	TAD_145	TAD_74-TAD_145
HiC_scaffold_6	2790000	2800000	HiC_scaffold_16	490000	500000	40.8210563659668	5.351241611756336	C	C	C-C	A	B	A-B	TAD_74	TAD_145	TAD_74-TAD_145
HiC_scaffold_6	2790000	2800000	HiC_scaffold_16	2910000	2920000	55.56477355957031	5.79609864119892	C	O	C-O	A	B	A-B	TAD_74	B07356	TAD_74-B07356
