,chr,start,end,TPM_trimed_0h,TPM_trimed_16h,TPM_trimed_48h,TPM_control_96h,TPM_Early,TPM_Late,compartment
g19723,HiC_scaffold_4,972386,974315,6.124110692124139,11.667169546371108,9.569472749645229,6.087799483563026,5.865213749644109,7.813065523569045,A
g19724,HiC_scaffold_4,975576,977826,4.869794140272411,10.764313379307117,15.757314194709789,15.07972477208362,12.112391645969003,14.883791232782528,A
g19725,HiC_scaffold_4,978001,978418,57.67126460337325,76.02917827613089,94.22079983828772,109.07863918910596,89.30552938565923,78.62294457552613,A
g19726,HiC_scaffold_4,978749,979511,1.516523644519835,0.1148882011252502,9.644512124664477,11.618510886403724,3.722557296381353,3.279880080002008,A
g19727,HiC_scaffold_4,979783,980553,37.43932572802088,0.5543092226700419,51.42753187928271,80.23376825845024,24.470769769508266,11.398491738265784,A
g19728,HiC_scaffold_4,980858,981963,5.531660056894789,10.19171866068283,7.673151084391058,13.752239472814658,10.739618265237578,9.366392500598185,A
g19729,HiC_scaffold_4,982070,982817,5.749947903975652,2.360523101459513,4.3341646911544895,2.2149017009665792,1.0137404739955789,1.420621614494955,A
g19730,HiC_scaffold_4,982870,986722,11.126933059826625,9.839678327512862,11.403923571345544,8.634885763010686,5.3092756360666185,6.520440814495751,A
g19731,HiC_scaffold_4,986849,988374,6.3486808362454905,11.20231190144626,18.6055819444834,14.093419792026822,9.614219681945483,14.561026417718354,A
g19732,HiC_scaffold_4,988580,988955,1.321364054558766,1.3924513270855718,3.219484670000234,0.6148849799661302,0.7925127025156549,1.1306286082691166,A
g19733,HiC_scaffold_4,989010,991023,0.6198637150905243,0.4590412687667543,6.486143938655033,0.4566305196440707,0.5485014720699299,1.450271720879169,A
g19734,HiC_scaffold_4,991551,993567,0.2054495690937157,0.5424746312286058,5.972380540932219,0.7109823436764777,0.6405352044611208,0.6582194653772084,A
g19735,HiC_scaffold_4,993776,995685,33.92589072372165,71.70580362399033,73.62012173405402,56.68784559818519,52.90464922908895,56.91020935239053,A
g19736,HiC_scaffold_4,996051,996937,0.1815331347529741,0.1292499870168126,0.2304957542927564,5.150925262064223,7.714976779437113,13.780018052380877,A
g19738,HiC_scaffold_4,1002758,1003781,23.50365671535296,95.25467736457884,52.97906514632815,36.96687063162396,26.176804806008363,23.56204394817168,B
g19739,HiC_scaffold_4,1004006,1004483,28.82482567165654,23.771886989327832,19.953529675073725,22.34722865192444,15.63518506212296,16.35520540077045,B
g19740,HiC_scaffold_4,1004675,1006805,0.5468160787689241,0.0564734372238039,0.033762758375277,0.1682324418840116,0.0124114677609005,0.0996727091522619,B
g19741,HiC_scaffold_4,1006842,1008855,1.03397167693071,0.2200180769402219,1.0804500112484017,1.010760575207795,0.5926627436548085,0.527637538678245,B
g19761,HiC_scaffold_4,1056031,1056502,0.1212472680700698,0.0,0.0,0.3105869154391648,0.4250566381845422,0.3311727055111785,A
g19764,HiC_scaffold_4,1061403,1062291,44.5501728728396,4.807476394292515,0.9591718684274436,0.0,0.0,0.0,A
g19765,HiC_scaffold_4,1064392,1064692,0.0,0.1321214312940377,0.0,0.0,0.0,0.0,A
g19769,HiC_scaffold_4,1076201,1076750,0.0,0.0,0.0654960613290892,0.0,0.0,0.0,A
g19781,HiC_scaffold_4,1096890,1097829,0.039593345599235,0.0,0.0757320835115053,0.0547543310764924,0.4584021910520481,0.1128822492281466,B
g19783,HiC_scaffold_4,1100286,1101273,7.3045632196423185,11.83702870228256,7.022605967132764,1.5595737310224045,0.9290252830394308,0.6985226117829594,A
g19784,HiC_scaffold_4,1101550,1101898,0.5441816110747989,0.2357216236222976,4.890473392192721,0.8238262506512842,1.0880231811418066,0.9155439912741564,A
g19785,HiC_scaffold_4,1102712,1104164,1.6459056655154922,0.0847428977485119,1.1517530263014384,0.0890622249851834,0.1311165949170703,0.6578566900843676,A
g19786,HiC_scaffold_4,1105440,1107951,75.89528211365368,97.58970532854131,168.6644536250987,20.322331657274084,56.48027369640895,68.73246168269239,A
g19787,HiC_scaffold_4,1108352,1109548,6.583048322820254,7.836508865786534,9.076367003375086,12.697358561636284,9.3954269526655,11.663109278965194,A
g19788,HiC_scaffold_4,1109692,1111738,2.262861411499975,0.2324717266170751,0.1386351205997936,0.5634942998223336,0.1716179757603708,0.2856184775836398,A
g19789,HiC_scaffold_4,1112193,1113755,3.567863161417053,34.893828508985905,43.13195508161031,15.524071590908962,17.58162856934481,18.6125095680106,A
g19790,HiC_scaffold_4,1113852,1114996,1.5765135040309808,2.776792345773287,9.969921977135384,1.0444303124745382,1.070315790404901,1.228676335370789,A
g19791,HiC_scaffold_4,1115141,1115924,1.9979250414809664,0.6739281994193655,5.173692923397438,1.3172625434510987,0.896884746885616,1.4906778774622746,A
g19792,HiC_scaffold_4,1116419,1117398,38.15494601271229,13.827876644513152,15.723235789967047,22.415719965529696,15.489949502898105,16.470515271622798,A
g19793,HiC_scaffold_4,1117470,1118442,10.7587259559797,20.82001866314575,20.07940588772281,28.00114495366941,32.43287081616917,24.896211075586223,A
g19794,HiC_scaffold_4,1119548,1120403,42.94474956866544,24.00571221105634,13.429147283132613,31.23647975821952,14.903285360961537,21.67809382353702,A
g19795,HiC_scaffold_4,1120586,1122873,19.655265268175537,5.19239286215827,11.393869201553498,6.222717198109351,5.5001746569019065,8.607394598698278,A
g19796,HiC_scaffold_4,1123557,1124439,135.997413323313,12.202056635511704,29.606820291411744,9.077984040131833,9.623955670764062,21.789359273940576,A
g19797,HiC_scaffold_4,1125764,1127097,28.265060330631208,0.1435365267201392,0.6543165798466686,0.7387781593626732,0.2609427171865988,0.3712123661809076,A
g19798,HiC_scaffold_4,1127811,1128965,3.658893957596458,31.11231413731589,86.32013182963917,47.0460612636029,49.25507135843933,37.4360294672407,A
g19799,HiC_scaffold_4,1129072,1130347,216.21215482139343,14.65222232359447,15.016137578305354,3.101154906982123,2.2993237632871644,49.63626504866544,A
g19800,HiC_scaffold_4,1130836,1132274,9.698120479447836,0.0,0.298570562159988,0.058096588161963,0.040238091827577,0.2017854515106571,A
g19801,HiC_scaffold_4,1140193,1140526,3.4226295705399443,81.99137053595828,435.3277788495433,9.639140620161918,54.87771394260172,10.523700877338172,A
g19802,HiC_scaffold_4,1144095,1145729,1.0802411441820945,4.0974095193211975,14.020378602293336,3.236173192180391,2.211628869725806,5.03574487461028,A
g19803,HiC_scaffold_4,1147526,1149428,0.1991327031062355,0.7208642809013401,1.7929481978666804,0.5988120694754915,1.808334038470776,0.1952957527624036,A
g19804,HiC_scaffold_4,1150650,1152051,1.4238637629525206,1.0039849338303743,0.8879845380740858,0.2224240793651961,0.4839078194736209,0.4171130657645446,A
g19805,HiC_scaffold_4,1152268,1153656,2.9420659315924387,1.922630985885959,5.624368967458562,2.350214435324749,1.9002579531328705,1.9411550757573728,A
g19806,HiC_scaffold_4,1154634,1156429,4.725699192963842,5.689372417634125,5.11095663607651,2.645868830449296,2.3163476723927263,2.3789890603295474,A
g19816,HiC_scaffold_4,1176522,1178318,108.65358742573964,9.30350171152789,9.123521297925404,6.239144428597858,4.047282119426531,110.26123798952264,A
g19817,HiC_scaffold_4,1178790,1180228,9.30510816677412,0.0,0.1094591709883409,0.2489726281869023,0.0201190459137885,0.646515592405731,A
g19818,HiC_scaffold_4,1187321,1187654,2.498069386340791,66.88198105484574,365.0349635226804,7.435277290110461,37.49447781954491,8.132204573474546,A
g19819,HiC_scaffold_4,1189850,1191011,2.6618619648900586,2.1923899317224023,8.022500743172003,10.023971285179666,5.161461733268907,7.132422022919876,A
g19820,HiC_scaffold_4,1192938,1194456,0.0489830718283026,0.0801499040900993,0.0700049507015395,3.1314075336279235,3.2542398341349656,2.4478031905904825,A
g19821,HiC_scaffold_4,1194993,1196184,0.0312159122734523,0.0,0.0898990462527065,0.1713620071960246,0.824129884409223,0.1336269112172744,A
g19822,HiC_scaffold_4,1200823,1201418,1.8750392567434448,0.6708229573743993,0.528244360354168,0.9030619479470948,1.2065156087996751,1.3763241665778558,A
g19823,HiC_scaffold_4,1201632,1203013,4.842851863846416,2.122512201944744,6.142796044448628,12.318196559089188,8.827796970068576,11.011254314947248,A
g19824,HiC_scaffold_4,1204319,1206116,4.455280273612388,6.262031766595939,4.7628767522086175,8.768426490147654,6.712571714204882,6.343970827545461,A
g19825,HiC_scaffold_4,1206616,1207003,0.6949823469969652,0.1059833656596376,0.0,0.0,0.0710637949137725,0.6851319981524638,A
g19830,HiC_scaffold_4,1220656,1226113,37.77905488208465,8.500064708292761,8.691123814266668,17.534048398061348,10.795893122225408,12.789560405851738,A
g19831,HiC_scaffold_4,1226888,1227798,15.17023442566613,10.895292609673414,8.597783080695717,9.4306439233375,7.066458962733792,6.483491956948984,A
g19832,HiC_scaffold_4,1227841,1228705,7.953983361715818,22.39211861850713,19.397174209960745,19.80634501506804,17.3059762763666,14.530650417739835,A
g19833,HiC_scaffold_4,1229815,1231534,3.8517528427922096,0.093835941708541,0.5377903103111963,1.7301265404550767,0.7094046127445304,3.581246789672777,A
g19834,HiC_scaffold_4,1231581,1232058,24.803493628778533,2.868607119560192,4.328442584628749,5.774798208608632,3.6296561641503127,10.573722651673757,A
g19835,HiC_scaffold_4,1232746,1233748,3.101640675215035,2.6070113487100945,2.3109443389556548,2.520403915858686,3.1759967892001395,2.6492623725435345,A
g19836,HiC_scaffold_4,1233851,1235015,16.904137159822767,10.23813310761832,11.954393662263245,9.504698308500627,8.23271048469284,10.440607220954792,A
g19837,HiC_scaffold_4,1235060,1236646,76.48178098770745,40.58528138250544,10.526817257330965,40.913325812744446,33.695004327369176,29.305503218289985,A
g19838,HiC_scaffold_4,1236819,1238088,6.695279692131353,2.912687388581486,4.06687591272478,3.2031079560358684,2.143535372376193,3.80722051564544,A
g19839,HiC_scaffold_4,1243127,1243670,31.69205236558111,2.321269563245166,11.162540716411783,7.632284379818548,24.07759472507257,14.36556713966101,A
g19840,HiC_scaffold_4,1245017,1245907,1.823534764745057,0.0,0.206122975122619,0.1083678259304042,0.314228582826528,0.1536180174278691,A
g19841,HiC_scaffold_4,1248459,1248822,4.607232283655704,7.550381794563715,3.717717917588691,34.66231841109345,33.82033084459838,20.176264524485354,A
g19842,HiC_scaffold_4,1248991,1251499,4.028266950338663,4.844928665698628,7.334734976404103,22.751527286583624,15.302236312482318,23.454420878959343,A
g19854,HiC_scaffold_4,1279104,1280550,2.427399158218541,1.0637552888290192,1.6593338655998708,3.0374943746458105,2.205302422331409,4.138176466329816,A
g19855,HiC_scaffold_4,1285589,1286210,27.45414975831609,0.7814671248196698,9.844222101645729,2.892706693918269,7.365679788712516,6.495079763201584,A
g19856,HiC_scaffold_4,1287478,1288359,1.5364531584869652,0.0,0.206122975122619,0.0,0.0,0.0770336510645567,A
g19857,HiC_scaffold_4,1289424,1290855,0.4514090482621068,0.1117574078790452,0.2239042930390525,0.2286163755678474,0.1877185971424379,0.3705745398812068,A
g19858,HiC_scaffold_4,1290921,1291284,3.880699215640846,7.678569384091412,5.6568474599432585,7.442422346205648,7.971566440061883,3.6538579319910056,A
g19859,HiC_scaffold_4,1291418,1293925,4.44956894458566,5.918955889038911,7.522859954732297,9.765236481260995,6.048519779301265,10.984620916190076,A
g19865,HiC_scaffold_4,1322532,1324791,0.0,0.0,0.0159173694863523,0.0,0.0,0.0,A
g19869,HiC_scaffold_4,1343870,1345457,0.0,0.0258447148773029,0.2039168487882987,1.4341299190217789,1.2363025345695384,0.0334928917671985,B
g19870,HiC_scaffold_4,1345625,1346054,0.6066365049505177,1.5297179491013435,0.0838166379246387,1.0603805761380782,0.189836372013935,0.0,B
g19871,HiC_scaffold_4,1346129,1347332,0.1545226580119772,0.4432271925466641,0.3586766849842394,0.481734220268662,0.2461571081815949,0.0,B
g19872,HiC_scaffold_4,1349546,1350968,1.1413865096481464,0.0,0.0,0.0876392403797221,0.0193401467170393,0.037379197773941,B
g19873,HiC_scaffold_4,1351907,1352808,0.7538707222612228,0.0,0.0,0.062846303480032,0.1618543070667118,0.0,A
g19874,HiC_scaffold_4,1353295,1354264,0.2739666926957731,0.0,0.0,0.316739715513022,0.2226547573265144,0.1645610502617466,A
g19875,HiC_scaffold_4,1355726,1356680,0.6844184844804169,1.429966663169818,0.4095568352559239,1.1349199340897085,0.2549833841520151,0.5004706014458298,A
g19876,HiC_scaffold_4,1357441,1359163,8.450353788319408,7.537001844303552,13.99224928125134,5.017888378977581,4.861172858981779,5.74460124401203,A
g19877,HiC_scaffold_4,1359394,1361011,0.0,0.0253652210947926,0.0439780002580726,0.0,0.0,0.0,A
g19888,HiC_scaffold_4,1389673,1391095,1.320725747359356,0.0,0.0,0.2169380459106601,0.0952024743715374,0.1864599741807338,A
g19891,HiC_scaffold_4,1395236,1396137,0.6215641332303269,0.0956725882544377,0.1279620557639502,1.0645348398400978,0.4466210467799822,0.6294213203011455,A
g19892,HiC_scaffold_4,1398872,1399826,0.7197368371555325,0.630442459573912,0.4497707602410175,4.454738155957007,0.8181391755793292,0.667944043948441,A
g19893,HiC_scaffold_4,1400537,1402961,7.122796651716797,8.010619179540575,21.63592293684968,13.304283999924715,14.28838487287921,14.641911291400708,A
g19894,HiC_scaffold_4,1403171,1404691,3.676893313823288,81.12737985624344,125.8471506767878,58.21199908941632,137.81560420953076,84.14272007234626,A
g19895,HiC_scaffold_4,1404844,1406407,5.055146677502095,5.756165635191308,6.833033176976533,7.216575239294613,7.980511907710095,8.865836046846695,A
g19896,HiC_scaffold_4,1406519,1408247,7.101741384686127,33.39394500423373,45.77974689262079,75.05407702418196,78.56979552285327,156.5496566988106,A
g19897,HiC_scaffold_4,1408405,1412358,1.1855336864394246,1.041521938070864,2.413681053136779,3.8348850265344137,2.2257800316680885,5.304209508146819,A
g19898,HiC_scaffold_4,1412704,1413231,4.48098676490452,1.2057474667204386,3.1099639545552527,8.482101871646606,3.254629697369087,11.258224608331798,A
g19899,HiC_scaffold_4,1413362,1414127,6.5570264505841935,1.0988755763200633,1.1186351160441204,3.902017440146615,1.895343176703174,9.642911418534467,A
g19900,HiC_scaffold_4,1414172,1414868,4.785794347229247,5.609247665094025,3.631176737128455,12.927450365150335,9.439644444812402,11.36703949994669,A
g19901,HiC_scaffold_4,1414960,1415959,0.9071205292160632,3.694378141763395,4.35023073140729,10.52216775188873,7.092159941425442,7.174488911590869,A
g19902,HiC_scaffold_4,1416078,1417423,6.353349061756253,8.716127192065338,7.706351725863014,13.498049734826818,12.689427895396946,13.86425595962097,A
g19903,HiC_scaffold_4,1417581,1418895,1.504143300924447,1.5100227912627209,1.0935393970610383,4.228950446399318,2.577247813900593,1.871399019654313,A
g19904,HiC_scaffold_4,1418919,1419334,1.777472447973255,0.6775458015078857,0.0,36.999292671300495,25.62700051935405,32.65933044832363,A
g19905,HiC_scaffold_4,1419454,1421830,5.396115764349934,6.007585619911976,8.379914624546704,6.531444342103583,7.211816650341799,7.549876908340221,A
g19912,HiC_scaffold_4,1456361,1457007,2.946427216699062,2.129141761081483,1.526391694955898,20.18727496901449,12.013242720505923,10.343726582032192,A
g19913,HiC_scaffold_4,1457043,1460364,1.8770555940342355,1.0063928629509609,1.1173388004975515,1.8774416900309112,1.2961733529571844,1.4703300275125906,A
g19914,HiC_scaffold_4,1460572,1461426,2.385019015125736,2.283762914818296,1.2342753979150565,35.62835736271574,23.613424454737817,24.168965025993536,A
g19915,HiC_scaffold_4,1461565,1465773,0.9099344190121073,1.8241976276842835,2.130018429094591,9.40097688962336,7.05107803067147,8.360396388995524,A
g19916,HiC_scaffold_4,1467090,1469463,1.0494499167113436,0.5950692898376013,0.91552428397679,8.970145021223495,11.117627387439402,17.549639880573807,A
g19917,HiC_scaffold_4,1470159,1470915,1.8072605809014728,0.2133650579325161,0.4195741371041516,24.715706511265694,29.134306036600915,43.722638006630206,A
g19918,HiC_scaffold_4,1471778,1472890,8.664186635602137,1.406904381483344,1.2781132436784193,3.919280837762584,3.6450414299687854,5.841004459873181,A
g19919,HiC_scaffold_4,1473111,1473601,46.01877824309784,31.102967864028336,8.791692287970138,67.2186875060422,67.40560221313072,44.882628434417086,A
g19920,HiC_scaffold_4,1473922,1476688,41.85251276916304,28.888109911192373,35.04188355873393,18.54932132231944,18.92893705968316,22.060301294697062,A
g19921,HiC_scaffold_4,1476991,1477650,65.00848240394879,41.07689186890297,47.62120007107134,6.957808660696697,18.07387917518693,8.391573953094312,A
g19922,HiC_scaffold_4,1478930,1480164,13.831088943752428,22.947871789274608,17.53759197182152,12.509145489564398,14.263174625677957,8.662259954422586,A
g19923,HiC_scaffold_4,1480243,1481290,10.26599539455394,0.3812058835971825,6.304316785154393,6.016159603721306,5.816313924776294,6.437362582326566,A
g19924,HiC_scaffold_4,1481394,1483036,0.5290381076271389,0.0524291394023959,2.465732651398942,2.7481664029567643,3.867036482744849,4.73885210156896,A
g19925,HiC_scaffold_4,1486307,1487429,2.6088947090690624,1.6849330157640827,7.2965719929878,0.4138092414262733,0.4298103812463436,0.4260864230544017,A
g19926,HiC_scaffold_4,1487604,1489566,4.3320605095119165,12.113769297342287,15.400279958293794,0.0,0.0,0.0,A
g19927,HiC_scaffold_4,1489594,1490629,4.652855271031262,3.387722654977063,6.96491344807043,0.0,0.0,0.0,A
g19938,HiC_scaffold_4,1535597,1538888,6.165526152466708,2.2807005214901137,1.418356510071433,6.147124210902631,4.751513935154292,6.711792925386906,A
g19940,HiC_scaffold_4,1546539,1547061,3.2584144881621624,0.0785738745407658,0.3382714418777859,1.131191734967594,0.7719118175598527,1.118899231211242,A
g19941,HiC_scaffold_4,1547182,1548823,1.4754509530280848,4.9198500844494335,1.6316553023134528,8.495136564936562,8.503228342195252,7.698419145012448,A
g19942,HiC_scaffold_4,1549258,1550107,0.543955020032364,0.1416824750137837,0.8376021957279572,2.3415100964322573,0.888184154501722,0.0626068542220779,A
g19943,HiC_scaffold_4,1550954,1551797,5.048980677602989,0.4264366912669499,2.071013721676277,3.104904875520319,3.820288368231658,1.008103789875432,A
g19948,HiC_scaffold_4,1557740,1558325,6.9102981352238295,18.996695475855,6.0233764577875055,77.88229894656303,84.01132426979677,68.87015772879275,A
g19950,HiC_scaffold_4,1561311,1561938,29.58725562780708,12.025951636280515,1.939603651343682,23.83893313336382,20.23781546231513,12.444454548553333,A
g19951,HiC_scaffold_4,1561987,1565935,4.135485707795523,1.4164669889274268,3.128277822110875,2.1538688609828736,1.522653663259761,2.083832000123535,A
g19952,HiC_scaffold_4,1566072,1569537,0.1839120462912038,0.291549379051729,1.2041881107370342,1.2756323621351329,0.8259497488909628,1.4553349741751245,A
g19953,HiC_scaffold_4,1569598,1570852,0.0903322775804272,0.3836951237215387,0.6843401997925529,1.0660065700968806,0.5819477236388098,1.6927581327745784,A
g19954,HiC_scaffold_4,1570943,1575854,0.053347440878962,0.179526650049914,0.5818230583271689,0.6636797419257868,0.726621398070102,1.0159381917813892,A
g19955,HiC_scaffold_4,1576136,1576904,0.0968181029106294,0.0,0.0457748551401478,0.0993996313083586,0.1432379616230727,0.1384198417566254,A
g19956,HiC_scaffold_4,1577886,1578762,0.0424408122347964,0.092068483902387,0.0802627596977935,0.3467928657836041,0.2487248680949956,0.3033859545350694,A
g19957,HiC_scaffold_4,1580627,1581923,1.578637871059888,4.168920939083764,2.1805007285727376,12.907192604627024,9.777704547230467,12.01554667871871,A
g19958,HiC_scaffold_4,1582109,1583339,6.971858799963474,26.43219250707269,8.496014302392938,18.33668249500728,18.093350065568124,14.069618114515242,A
g19959,HiC_scaffold_4,1583543,1584483,1.2167551770707177,5.792048468328661,4.539762006183869,18.28415952659192,12.238809208888943,8.928904532954826,A
g19960,HiC_scaffold_4,1584594,1585759,4.74800891548485,1.9330730427035143,2.6147592157291006,6.319525205766079,3.077669284214101,4.434746607561722,A
g19961,HiC_scaffold_4,1585977,1588625,10.990573124666168,7.051551939757936,6.821768839826319,7.94922052249136,6.102583293094842,9.172288228198276,A
g19962,HiC_scaffold_4,1588665,1589629,5.951730093342512,12.59506880097113,5.618537222210569,14.450580695316289,10.08207314433003,11.93082195272875,A
g19963,HiC_scaffold_4,1590143,1590452,0.3778676995193438,0.0,0.1137705137463869,0.2470515108246583,0.1745570063506411,0.0,B
g19977,HiC_scaffold_4,1632438,1635729,4.133161441560091,2.056177236170618,1.237583610293107,2.74882333864564,2.043371052951964,2.0967071444053538,B
g19978,HiC_scaffold_4,1636012,1636333,0.1212472680700698,0.5068009872867622,0.2240332565088473,0.0,0.0,0.0,B
g19981,HiC_scaffold_4,1650426,1651269,1.7489193483380034,3.528433888955743,1.6871275543844264,0.5507639014000933,0.2220468670425275,0.3148945311137154,A
g19982,HiC_scaffold_4,1651384,1653025,1.278980622175275,4.662343793650278,1.2372420920428495,2.592778850825361,3.224293995504325,2.7823928973950034,A
g19983,HiC_scaffold_4,1653434,1654283,0.1792662533997034,0.0,0.7933597510710163,0.1816760313810121,0.0,0.0,A
g19984,HiC_scaffold_4,1654982,1655825,0.0,0.282109817709689,0.2966748112023927,0.5137709384400043,0.2559341160728262,0.0,A
g19985,HiC_scaffold_4,1658020,1658401,8.211943871283973,3.0748624205018986,4.661958431990857,0.0,0.0,0.0,A
g19986,HiC_scaffold_4,1658441,1659386,4.477574720033136,2.256561713632565,2.372536565555718,0.054406684529975,0.0,0.0,A
g19987,HiC_scaffold_4,1660539,1660980,8.692501751161759,5.037137437672735,2.5836809989136733,0.0565183672652901,0.0,0.0,A
g19988,HiC_scaffold_4,1661151,1662010,3.498882319830136,2.487130717357644,2.1418143341365345,0.0384638888333224,0.0407969542140712,0.0,A
g19989,HiC_scaffold_4,1662203,1662950,1.890466209294844,1.8885144466700927,1.5669975430500422,0.5590026812021068,0.2520090645485441,0.1418961606763449,A
g19990,HiC_scaffold_4,1662986,1663652,0.3515664446116475,0.6624427233135133,0.7574634594299865,0.0,0.0,0.0,A
g19991,HiC_scaffold_4,1663824,1664769,3.3090035909273894,2.5560024948026747,2.186530804986228,0.0560628929456793,0.0,0.0,A
g19992,HiC_scaffold_4,1664809,1665190,4.914052096634947,4.11156887918968,3.456124047514884,0.0,0.0,0.0,A
g19994,HiC_scaffold_4,1666513,1666954,3.527583219536379,2.7432650305609214,1.7755985022956366,0.1731041198295225,0.124724211481315,0.0,A
g19995,HiC_scaffold_4,1667124,1667457,1.3763764833088756,2.056613707435856,1.278895824569925,0.0748486485405194,0.0,0.0,A
g19996,HiC_scaffold_4,1667651,1668398,1.8788047532519343,1.9927898491524951,1.862255266678206,0.3837905424720841,0.4318118172331685,0.0711555813046106,A
g19997,HiC_scaffold_4,1668645,1669157,2.237884443679464,1.8505014254668912,3.6230356900512577,0.0,0.0,0.0,A
g19998,HiC_scaffold_4,1669270,1670050,1.8104849465939084,2.1643273043333835,1.8746373213152867,0.0679223510688038,0.0677857085403029,0.0,A
g19999,HiC_scaffold_4,1670182,1670635,1.5901162275903715,0.7060699809046963,1.2558485901510563,0.0,0.0,0.0,A
g20002,HiC_scaffold_4,1673778,1674556,1.8834324052846136,2.832972248509755,1.7667683581938776,0.0516037266335258,0.0,0.0,A
g20003,HiC_scaffold_4,1674669,1675449,2.2893615321190723,2.421943218673375,2.00264953130073,0.0,0.0352585751687563,0.0,A
g20004,HiC_scaffold_4,1675581,1676034,5.039637388620804,4.076646832081423,5.422045436256292,0.0,0.0,0.3520080744009546,A
g20005,HiC_scaffold_4,1678487,1678868,1.3142734515957202,0.5274026592787231,0.6522109396313498,0.0,0.0,0.0,A
g20006,HiC_scaffold_4,1678907,1680711,1.5170637175152957,1.1472853431396084,0.9687968890689096,1.3531150543153867,0.662232732837307,1.1977419542443932,A
g20011,HiC_scaffold_4,1685930,1688150,1.5955287858554097,1.8725681871595263,1.144550123766005,0.0429836243495604,0.0750266857851928,0.0896112901237465,A
g20012,HiC_scaffold_4,1688189,1688579,5.745002361356693,4.125390868214401,4.286008064788851,0.0,0.0,0.0,A
g20013,HiC_scaffold_4,1689742,1690572,1.863143776186405,2.617222772625448,2.0868248251619947,4.056438326494288,2.037904079588503,1.942109594403172,A
g20014,HiC_scaffold_4,1690790,1691108,9.504537185548996,3.4130630749196813,3.135781344925543,0.0,0.086483297583742,0.0,A
g20015,HiC_scaffold_4,1693454,1694090,0.1781079812670689,0.0,0.0,0.2841708609423158,0.1696167137180758,0.0,A
g20016,HiC_scaffold_4,1694720,1695347,31.21045796152302,13.822394411934004,2.326966690490874,6.718862008039288,5.918783587548488,6.096302533061085,A
g20017,HiC_scaffold_4,1695397,1698622,5.479236494143162,1.3140084984421558,2.949072024351569,0.7488086128514739,0.5178142757305327,1.250872727390977,A
g20018,HiC_scaffold_4,1698647,1709261,0.2356131507021747,0.227439534997782,0.9137522570286908,0.3227901920918354,0.2443273570186882,0.6001230570677648,A
g20019,HiC_scaffold_4,1709537,1710305,0.0484090514553147,0.0,0.0,0.2008371753157283,0.2148569424346092,0.4840657919244147,A
g20021,HiC_scaffold_4,1713037,1713913,0.0424408122347964,0.0452470655116567,0.0,0.2614346467288336,0.1859356246437856,0.0,A
g20022,HiC_scaffold_4,1715779,1717077,1.5858745129407217,3.460619694709929,2.217839604657546,14.165914555905866,10.48502608615599,13.391569943035744,A
g20023,HiC_scaffold_4,1717263,1718494,7.187059345816886,25.43004266490113,7.879838990701103,17.657178243935768,18.712840186653,12.331006546646808,A
g20024,HiC_scaffold_4,1718699,1719640,2.4495970986637223,8.512844928891807,9.543362942456708,24.596643279637394,18.412870745101536,12.650753402637148,A
g20025,HiC_scaffold_4,1719751,1720915,4.588853944470218,2.207758312521621,3.2022212371075294,7.393529514054232,4.091355601381645,5.699512197692908,A
g20026,HiC_scaffold_4,1721133,1722063,2.1707187838412274,3.294935109427132,3.4724997118992498,6.242550476611568,4.733650950991716,6.9574216751919575,A
g20027,HiC_scaffold_4,1722116,1723247,6.48754186159502,4.386195462704011,5.073198438378903,5.077484571036873,3.726290602986259,4.646638870428808,A
g20028,HiC_scaffold_4,1723338,1723695,26.68906320677049,13.6582567984693,9.048741691860156,8.051510148981247,5.421234075179445,8.174977464420703,A
g20029,HiC_scaffold_4,1723824,1724788,7.379784945670378,12.398934718479795,6.1196514258500825,14.324229491256066,9.87544386537187,10.76688077677306,A
g20030,HiC_scaffold_4,1724970,1727819,18.97821099517291,11.919330426742167,12.973500100695444,11.163104145531776,11.42889872864279,12.429094338053163,A
g20031,HiC_scaffold_4,1728441,1729521,8.737785690539122,43.52909579208435,36.13470312368608,32.277780441692,37.67867554020613,40.068224737054216,A
g20032,HiC_scaffold_4,1729632,1730379,57.37265706518256,47.64842506747269,47.178538180068486,37.59811699342312,33.03847525222316,35.3881692693482,A
g20033,HiC_scaffold_4,1730499,1732656,1.5284955070281123,4.697816264883825,5.198199047903938,12.285987126505557,10.93180218861274,10.99809014692709,A
g20034,HiC_scaffold_4,1732846,1733280,5167.793845934195,2.384180203983318,5.041323111930182,1.2837146242135178,0.6373149314063337,1.1331086598199858,A
g20035,HiC_scaffold_4,1737085,1739592,384.7673645340942,0.3319645038292859,1.4596421208057246,0.4261629819647002,0.2434007071608276,0.4782230921132998,A
g20036,HiC_scaffold_4,1745984,1751519,4.181256382243478,0.7196583981358382,6.2590398191612255,4.481846023606258,2.158630573893883,2.3298034042015723,A
g20037,HiC_scaffold_4,1751602,1752084,1.289805501155494,1.2550155988777831,3.408204808836304,5.879604530835018,3.426765411023664,3.449954849206444,A
g20038,HiC_scaffold_4,1752419,1753075,22.767199550494794,57.363040077391815,61.5981458286605,97.90622808404116,69.94831468383705,76.02529517789299,A
g20039,HiC_scaffold_4,1753307,1754897,40.35645816428884,13.244304832854455,26.09102584155424,15.643166906539925,21.24490132948074,29.310135300802266,A
g20040,HiC_scaffold_4,1755038,1756139,57.66259484593594,49.55850379000989,50.8999918157033,25.094578617349686,33.15372880980729,47.7372894950912,A
