Chromosome1	Start1	End1	Chromosome2	Start2	End2	OE_value	log2OE	Region1	Region2	Interaction_type	Compartment1	Compartment2	Compartment_interaction	TAD_or_Boundary1	TAD_or_Boundary2	TAD_Boundary_interaction
HiC_scaffold_6	1640000	1650000	HiC_scaffold_11	3960000	3970000	50.07247161865234	5.64594576468822	O	O	O-O	B	B	B-B	TAD_71	NA	TAD_71-NA
HiC_scaffold_6	1640000	1650000	HiC_scaffold_11	4020000	4030000	35.56268310546875	5.152292270487155	O	T	O-T	B	B	B-B	TAD_71	NA	TAD_71-NA
HiC_scaffold_6	1720000	1730000	HiC_scaffold_11	4050000	4060000	137.3299102783203	7.101502066612268	O	T	O-T	B	A	B-A	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	1800000	1810000	HiC_scaffold_11	4050000	4060000	123.29318237304688	6.94594921637249	O	T	O-T	B	A	B-A	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	1850000	1860000	HiC_scaffold_11	4050000	4060000	211.2228240966797	7.722621926137602	O	T	O-T	B	A	B-A	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	1920000	1930000	HiC_scaffold_11	3510000	3520000	63.8723030090332	5.9971185648102034	O	O	O-O	A	B	A-B	TAD_72	TAD_119	TAD_72-TAD_119
HiC_scaffold_6	1940000	1950000	HiC_scaffold_11	3760000	3770000	40.32789993286133	5.333706374538116	O	O	O-O	A	A	A-A	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	1940000	1950000	HiC_scaffold_11	3800000	3810000	36.411739349365234	5.186331753295941	O	O	O-O	A	A	A-A	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	1960000	1970000	HiC_scaffold_11	3760000	3770000	35.057579040527344	5.131654466717274	O	O	O-O	A	A	A-A	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	2010000	2020000	HiC_scaffold_11	1930000	1940000	457.7134399414063	8.838300844510199	O	O	O-O	B	A	B-A	TAD_72	TAD_112	TAD_72-TAD_112
HiC_scaffold_6	2100000	2110000	HiC_scaffold_11	3800000	3810000	32.82892227172852	5.036895483885861	O	O	O-O	A	A	A-A	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	2130000	2140000	HiC_scaffold_11	480000	490000	37.483306884765625	5.2281763321907055	O	O	O-O	A	B	A-B	TAD_72	TAD_108	TAD_72-TAD_108
HiC_scaffold_6	2130000	2140000	HiC_scaffold_11	3850000	3860000	47.08845901489258	5.557301605633761	O	O	O-O	A	A	A-A	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	2130000	2140000	HiC_scaffold_11	3920000	3930000	78.20548248291016	6.289197844026843	O	O	O-O	A	B	A-B	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	2150000	2160000	HiC_scaffold_11	3960000	3970000	34.39016342163086	5.10392406643733	O	O	O-O	B	B	B-B	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	2160000	2170000	HiC_scaffold_11	3750000	3760000	116.93093872070312	6.869512892385186	O	O	O-O	A	A	A-A	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	2160000	2170000	HiC_scaffold_11	3950000	3960000	33.49685287475586	5.065953651494633	O	O	O-O	A	B	A-B	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	2160000	2170000	HiC_scaffold_11	3960000	3970000	50.60738754272461	5.661276096275387	O	O	O-O	A	B	A-B	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	2170000	2180000	HiC_scaffold_11	2170000	2180000	74.07107543945312	6.210838378759963	O	O	O-O	A	A	A-A	TAD_72	B05415	TAD_72-B05415
HiC_scaffold_6	2240000	2250000	HiC_scaffold_11	3750000	3760000	56.3433837890625	5.816174304484226	O	O	O-O	B	A	B-A	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	2250000	2260000	HiC_scaffold_11	1110000	1120000	44.20442962646485	5.466119040973058	O	O	O-O	B	B	B-B	TAD_72	TAD_110	TAD_72-TAD_110
HiC_scaffold_6	2300000	2310000	HiC_scaffold_11	2280000	2290000	60.43867492675781	5.9174001257152	O	O	O-O	B	A	B-A	TAD_72	B05426	TAD_72-B05426
HiC_scaffold_6	2370000	2380000	HiC_scaffold_11	2020000	2030000	39.90359878540039	5.318446959523459	O	O	O-O	A	A	A-A	TAD_72	B05402	TAD_72-B05402
HiC_scaffold_6	3240000	3250000	HiC_scaffold_11	3500000	3510000	32.75978469848633	5.03385397032029	O	O	O-O	B	B	B-B	TAD_74	TAD_119	TAD_74-TAD_119
HiC_scaffold_6	3270000	3280000	HiC_scaffold_11	1120000	1130000	57.24913787841797	5.8391820625441735	O	O	O-O	B	B	B-B	TAD_74	TAD_110	TAD_74-TAD_110
HiC_scaffold_6	3380000	3390000	HiC_scaffold_11	3500000	3510000	47.98115921020508	5.584396108012913	O	O	O-O	B	B	B-B	TAD_74	TAD_119	TAD_74-TAD_119
HiC_scaffold_6	3450000	3460000	HiC_scaffold_11	3960000	3970000	36.8156623840332	5.2022477534687175	O	O	O-O	B	B	B-B	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	3690000	3700000	HiC_scaffold_11	3350000	3360000	42.7671012878418	5.418429520961163	O	O	O-O	B	A	B-A	TAD_74	TAD_118	TAD_74-TAD_118
HiC_scaffold_6	3730000	3740000	HiC_scaffold_11	80000	90000	39.75189208984375	5.312951625565358	O	O	O-O	B	B	B-B	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	3730000	3740000	HiC_scaffold_11	3840000	3850000	34.75868606567383	5.11930164187384	O	O	O-O	B	A	B-A	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	3880000	3890000	HiC_scaffold_11	3570000	3580000	37.74033737182617	5.238035414552935	O	O	O-O	B	B	B-B	TAD_74	TAD_119	TAD_74-TAD_119
HiC_scaffold_6	3890000	3900000	HiC_scaffold_11	3960000	3970000	34.64883041381836	5.114734749279792	O	O	O-O	B	B	B-B	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	3900000	3910000	HiC_scaffold_11	300000	310000	54.642208099365234	5.771943879204194	O	O	O-O	B	B	B-B	TAD_74	TAD_108	TAD_74-TAD_108
HiC_scaffold_6	3950000	3960000	HiC_scaffold_11	280000	290000	46.613990783691406	5.542691127124332	O	O	O-O	B	B	B-B	TAD_74	B05226	TAD_74-B05226
HiC_scaffold_6	3950000	3960000	HiC_scaffold_11	2490000	2500000	41.22574615478516	5.365473700474096	O	O	O-O	B	A	B-A	TAD_74	TAD_115	TAD_74-TAD_115
HiC_scaffold_6	3950000	3960000	HiC_scaffold_11	3680000	3690000	99.1688995361328	6.631815841307156	O	O	O-O	B	A	B-A	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	3950000	3960000	HiC_scaffold_11	3920000	3930000	37.015907287597656	5.210073485441717	O	O	O-O	B	B	B-B	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	3960000	3970000	HiC_scaffold_11	2410000	2420000	58.30050659179688	5.865436514407436	O	O	O-O	B	A	B-A	TAD_74	TAD_115	TAD_74-TAD_115
HiC_scaffold_6	4020000	4030000	HiC_scaffold_11	3740000	3750000	35.094276428222656	5.13316385356719	O	O	O-O	B	A	B-A	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	4040000	4050000	HiC_scaffold_11	1210000	1220000	47.21306610107422	5.561114272071552	O	O	O-O	B	B	B-B	TAD_74	TAD_110	TAD_74-TAD_110
HiC_scaffold_6	4170000	4180000	HiC_scaffold_11	1920000	1930000	35.11308288574219	5.133936763527461	O	O	O-O	B	A	B-A	B03478	TAD_112	B03478-TAD_112
HiC_scaffold_6	4370000	4380000	HiC_scaffold_11	2790000	2800000	33.101009368896484	5.048803305554254	T	C	T-C	B	A	B-A	NA	TAD_116	NA-TAD_116
HiC_scaffold_6	0	10000	HiC_scaffold_12	4020000	4030000	71.72784423828125	6.164461366485088	T	T	T-T	B	A	B-A	NA	NA	NA-NA
HiC_scaffold_6	140000	150000	HiC_scaffold_12	3510000	3520000	44.82206726074219	5.48613728452199	O	O	O-O	B	B	B-B	NA	TAD_125	NA-TAD_125
HiC_scaffold_6	150000	160000	HiC_scaffold_12	2550000	2560000	65.69209289550781	6.037647824233263	O	O	O-O	B	B	B-B	NA	TAD_124	NA-TAD_124
HiC_scaffold_6	170000	180000	HiC_scaffold_12	1190000	1200000	45.66164779663086	5.512911018075314	O	O	O-O	B	A	B-A	NA	TAD_121	NA-TAD_121
HiC_scaffold_6	170000	180000	HiC_scaffold_12	2650000	2660000	37.03081512451172	5.210654401435734	O	O	O-O	B	A	B-A	NA	TAD_124	NA-TAD_124
HiC_scaffold_6	180000	190000	HiC_scaffold_12	1760000	1770000	134.05303955078125	7.066660121479558	O	O	O-O	B	A	B-A	NA	TAD_123	NA-TAD_123
HiC_scaffold_6	310000	320000	HiC_scaffold_12	1870000	1880000	33.213279724121094	5.05368828710765	O	O	O-O	B	A	B-A	NA	TAD_123	NA-TAD_123
HiC_scaffold_6	340000	350000	HiC_scaffold_12	2030000	2040000	70.98683166503906	6.1494795187507725	O	O	O-O	A	A	A-A	NA	TAD_123	NA-TAD_123
HiC_scaffold_6	440000	450000	HiC_scaffold_12	2030000	2040000	101.01813507080078	6.658470502832062	O	O	O-O	A	A	A-A	NA	TAD_123	NA-TAD_123
HiC_scaffold_6	710000	720000	HiC_scaffold_12	2030000	2040000	41.6546630859375	5.380406103908888	O	O	O-O	A	A	A-A	TAD_67	TAD_123	TAD_67-TAD_123
HiC_scaffold_6	720000	730000	HiC_scaffold_12	2960000	2970000	133.42933654785156	7.059932090472597	O	O	O-O	B	B	B-B	TAD_67	TAD_124	TAD_67-TAD_124
HiC_scaffold_6	720000	730000	HiC_scaffold_12	3400000	3410000	52.47654342651367	5.713600789201961	O	O	O-O	B	B	B-B	TAD_67	TAD_125	TAD_67-TAD_125
HiC_scaffold_6	850000	860000	HiC_scaffold_12	1510000	1520000	60.06998062133789	5.908572293336326	O	O	O-O	A	A	A-A	TAD_67	TAD_123	TAD_67-TAD_123
HiC_scaffold_6	850000	860000	HiC_scaffold_12	3950000	3960000	33.5762939453125	5.0693710934236185	O	O	O-O	A	B	A-B	TAD_67	NA	TAD_67-NA
HiC_scaffold_6	860000	870000	HiC_scaffold_12	1270000	1280000	422.78619384765625	8.72378445582188	O	O	O-O	A	A	A-A	TAD_67	B05733	TAD_67-B05733
HiC_scaffold_6	900000	910000	HiC_scaffold_12	2400000	2410000	40.580448150634766	5.342712892488792	O	O	O-O	B	A	B-A	TAD_67	TAD_124	TAD_67-TAD_124
HiC_scaffold_6	980000	990000	HiC_scaffold_12	2010000	2020000	94.88395690917967	6.568092270182505	O	O	O-O	B	A	B-A	TAD_67	TAD_123	TAD_67-TAD_123
HiC_scaffold_6	1010000	1020000	HiC_scaffold_12	2510000	2520000	33.43424987792969	5.063254844641334	O	O	O-O	B	B	B-B	TAD_67	TAD_124	TAD_67-TAD_124
HiC_scaffold_6	1310000	1320000	HiC_scaffold_12	160000	170000	48.04719924926758	5.586380431256677	O	O	O-O	B	A	B-A	B03191	NA	B03191-NA
HiC_scaffold_6	1500000	1510000	HiC_scaffold_12	1520000	1530000	34.48881149291992	5.108056508324744	O	O	O-O	B	A	B-A	TAD_70	TAD_123	TAD_70-TAD_123
HiC_scaffold_6	1520000	1530000	HiC_scaffold_12	3340000	3350000	71.22004699707031	6.154211482602069	O	O	O-O	B	B	B-B	TAD_70	TAD_125	TAD_70-TAD_125
HiC_scaffold_6	1530000	1540000	HiC_scaffold_12	3340000	3350000	34.09560775756836	5.091513996174759	O	O	O-O	B	B	B-B	TAD_70	TAD_125	TAD_70-TAD_125
HiC_scaffold_6	1690000	1700000	HiC_scaffold_12	2010000	2020000	39.44324493408203	5.301706339750628	O	O	O-O	B	A	B-A	B03230	TAD_123	B03230-TAD_123
HiC_scaffold_6	1750000	1760000	HiC_scaffold_12	1390000	1400000	38.79486083984375	5.277793645961292	O	O	O-O	A	A	A-A	TAD_72	TAD_123	TAD_72-TAD_123
HiC_scaffold_6	1760000	1770000	HiC_scaffold_12	2150000	2160000	226.99020385742188	7.826486226712605	O	O	O-O	A	A	A-A	TAD_72	TAD_123	TAD_72-TAD_123
HiC_scaffold_6	2110000	2120000	HiC_scaffold_12	2000000	2010000	36.86655807495117	5.204240825124557	O	O	O-O	A	A	A-A	TAD_72	TAD_123	TAD_72-TAD_123
HiC_scaffold_6	2300000	2310000	HiC_scaffold_12	1710000	1720000	54.51958084106445	5.768702565305572	O	O	O-O	B	A	B-A	TAD_72	TAD_123	TAD_72-TAD_123
HiC_scaffold_6	2360000	2370000	HiC_scaffold_12	1480000	1490000	43.77614212036133	5.452072913977641	O	O	O-O	A	A	A-A	TAD_72	TAD_123	TAD_72-TAD_123
HiC_scaffold_6	2370000	2380000	HiC_scaffold_12	2140000	2150000	61.2677116394043	5.93705506227676	O	O	O-O	A	A	A-A	TAD_72	TAD_123	TAD_72-TAD_123
HiC_scaffold_6	2370000	2380000	HiC_scaffold_12	2290000	2300000	44.58164978027344	5.4783781005783245	O	O	O-O	A	A	A-A	TAD_72	TAD_124	TAD_72-TAD_124
HiC_scaffold_6	3400000	3410000	HiC_scaffold_12	2030000	2040000	51.23814392089844	5.679146310523694	O	O	O-O	B	A	B-A	TAD_74	TAD_123	TAD_74-TAD_123
HiC_scaffold_6	3700000	3710000	HiC_scaffold_12	1150000	1160000	97.77262115478516	6.611358624951239	O	O	O-O	B	A	B-A	TAD_74	TAD_121	TAD_74-TAD_121
HiC_scaffold_6	3700000	3710000	HiC_scaffold_12	3930000	3940000	65.70413970947266	6.037912365742097	O	O	O-O	B	A	B-A	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	3730000	3740000	HiC_scaffold_12	1550000	1560000	47.51303863525391	5.570251570291728	O	O	O-O	B	A	B-A	TAD_74	TAD_123	TAD_74-TAD_123
HiC_scaffold_6	3730000	3740000	HiC_scaffold_12	3800000	3810000	39.85731887817383	5.316772761129125	O	O	O-O	B	B	B-B	TAD_74	TAD_127	TAD_74-TAD_127
HiC_scaffold_6	3750000	3760000	HiC_scaffold_12	3550000	3560000	36.40710067749024	5.186147949518871	O	O	O-O	B	B	B-B	TAD_74	TAD_125	TAD_74-TAD_125
HiC_scaffold_6	3900000	3910000	HiC_scaffold_12	2590000	2600000	58.41219329833984	5.868197651918576	O	O	O-O	B	A	B-A	TAD_74	TAD_124	TAD_74-TAD_124
HiC_scaffold_6	3970000	3980000	HiC_scaffold_12	2580000	2590000	74.10697937011719	6.211537516345453	O	O	O-O	B	A	B-A	TAD_74	TAD_124	TAD_74-TAD_124
HiC_scaffold_6	4010000	4020000	HiC_scaffold_12	10000	20000	54.0830078125	5.757103483850458	O	T	O-T	B	A	B-A	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	4010000	4020000	HiC_scaffold_12	20000	30000	57.14321899414063	5.836510403406609	O	T	O-T	B	A	B-A	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	4010000	4020000	HiC_scaffold_12	2550000	2560000	50.87064743041992	5.668761550375742	O	O	O-O	B	B	B-B	TAD_74	TAD_124	TAD_74-TAD_124
HiC_scaffold_6	4030000	4040000	HiC_scaffold_12	3210000	3220000	44.430419921875	5.473475871534486	O	O	O-O	B	B	B-B	TAD_74	TAD_125	TAD_74-TAD_125
HiC_scaffold_6	4140000	4150000	HiC_scaffold_12	3940000	3950000	33.5684814453125	5.06903536946022	O	O	O-O	B	B	B-B	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	4160000	4170000	HiC_scaffold_12	4020000	4030000	39.13763046264648	5.290484507385754	O	T	O-T	B	A	B-A	B03478	NA	B03478-NA
HiC_scaffold_6	4170000	4180000	HiC_scaffold_12	4020000	4030000	77.79676055908203	6.281638177828283	O	T	O-T	B	A	B-A	B03478	NA	B03478-NA
HiC_scaffold_6	4360000	4370000	HiC_scaffold_12	610000	620000	37.651180267333984	5.234623185259752	T	C	T-C	B	B	B-B	NA	TAD_120	NA-TAD_120
HiC_scaffold_6	140000	150000	HiC_scaffold_13	590000	600000	50.886173248291016	5.669201796454045	O	O	O-O	B	A	B-A	NA	TAD_129	NA-TAD_129
HiC_scaffold_6	170000	180000	HiC_scaffold_13	1620000	1630000	47.5001220703125	5.569859315910068	O	O	O-O	B	A	B-A	NA	TAD_131	NA-TAD_131
HiC_scaffold_6	170000	180000	HiC_scaffold_13	2010000	2020000	32.38401412963867	5.017209919502183	O	O	O-O	B	B	B-B	NA	TAD_132	NA-TAD_132
HiC_scaffold_6	170000	180000	HiC_scaffold_13	2320000	2330000	46.00759506225586	5.523800139843237	O	O	O-O	B	B	B-B	NA	TAD_133	NA-TAD_133
HiC_scaffold_6	170000	180000	HiC_scaffold_13	3870000	3880000	34.537654876708984	5.110098221396256	O	O	O-O	B	A	B-A	NA	NA	NA-NA
HiC_scaffold_6	170000	180000	HiC_scaffold_13	3980000	3990000	38.40633010864258	5.263272209576134	O	T	O-T	B	B	B-B	NA	NA	NA-NA
HiC_scaffold_6	180000	190000	HiC_scaffold_13	3880000	3890000	120.36974334716795	6.911328985454554	O	O	O-O	B	B	B-B	NA	NA	NA-NA
HiC_scaffold_6	180000	190000	HiC_scaffold_13	3910000	3920000	162.43850708007812	7.343749862865772	O	O	O-O	B	B	B-B	NA	NA	NA-NA
HiC_scaffold_6	320000	330000	HiC_scaffold_13	1770000	1780000	53.00369644165039	5.728021070640168	O	O	O-O	B	B	B-B	NA	TAD_132	NA-TAD_132
HiC_scaffold_6	460000	470000	HiC_scaffold_13	490000	500000	49.55057907104492	5.6308300124009065	O	O	O-O	A	A	A-A	NA	B06056	NA-B06056
HiC_scaffold_6	460000	470000	HiC_scaffold_13	660000	670000	50.873329162597656	5.6688376024791545	O	O	O-O	A	A	A-A	NA	TAD_129	NA-TAD_129
HiC_scaffold_6	460000	470000	HiC_scaffold_13	1220000	1230000	44.95043182373047	5.490263070181302	O	O	O-O	A	B	A-B	NA	B06127	NA-B06127
HiC_scaffold_6	460000	470000	HiC_scaffold_13	2070000	2080000	54.96132659912109	5.780344921730338	O	O	O-O	A	B	A-B	NA	TAD_132	NA-TAD_132
HiC_scaffold_6	490000	500000	HiC_scaffold_13	2450000	2460000	41.165557861328125	5.363365872009106	O	O	O-O	A	B	A-B	NA	TAD_133	NA-TAD_133
HiC_scaffold_6	580000	590000	HiC_scaffold_13	300000	310000	34.9220085144043	5.126064631816921	O	O	O-O	A	A	A-A	NA	NA	NA-NA
HiC_scaffold_6	590000	600000	HiC_scaffold_13	1380000	1390000	34.65962600708008	5.115184182142458	O	O	O-O	A	B	A-B	B03122	TAD_131	B03122-TAD_131
HiC_scaffold_6	720000	730000	HiC_scaffold_13	1160000	1170000	34.9616813659668	5.1277026630214495	O	O	O-O	B	B	B-B	TAD_67	TAD_130	TAD_67-TAD_130
HiC_scaffold_6	720000	730000	HiC_scaffold_13	1180000	1190000	35.64990997314453	5.155826528317762	O	O	O-O	B	B	B-B	TAD_67	TAD_130	TAD_67-TAD_130
HiC_scaffold_6	720000	730000	HiC_scaffold_13	1720000	1730000	88.30350494384766	6.4643987973676005	O	O	O-O	B	B	B-B	TAD_67	TAD_132	TAD_67-TAD_132
HiC_scaffold_6	720000	730000	HiC_scaffold_13	3930000	3940000	144.77235412597656	7.177642320004471	O	T	O-T	B	B	B-B	TAD_67	NA	TAD_67-NA
HiC_scaffold_6	910000	920000	HiC_scaffold_13	1790000	1800000	47.33641052246094	5.564878406836921	O	O	O-O	A	B	A-B	TAD_67	TAD_132	TAD_67-TAD_132
HiC_scaffold_6	1520000	1530000	HiC_scaffold_13	2080000	2090000	266.6000671386719	8.058533333519753	O	O	O-O	B	B	B-B	TAD_70	TAD_132	TAD_70-TAD_132
HiC_scaffold_6	1760000	1770000	HiC_scaffold_13	1080000	1090000	224.6506500244141	7.81153942606582	O	O	O-O	A	A	A-A	TAD_72	B06113	TAD_72-B06113
HiC_scaffold_6	1770000	1780000	HiC_scaffold_13	70000	80000	39.80995941162109	5.315057495412761	O	O	O-O	B	A	B-A	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	1770000	1780000	HiC_scaffold_13	80000	90000	133.28663635253906	7.058388329283371	O	O	O-O	B	A	B-A	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	1770000	1780000	HiC_scaffold_13	90000	100000	119.8630142211914	6.905242749016687	O	O	O-O	B	A	B-A	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	1770000	1780000	HiC_scaffold_13	110000	120000	43.17718124389648	5.432197157187332	O	O	O-O	B	A	B-A	TAD_72	NA	TAD_72-NA
HiC_scaffold_6	1770000	1780000	HiC_scaffold_13	2260000	2270000	34.45419692993164	5.1066078258925645	O	O	O-O	B	B	B-B	TAD_72	TAD_133	TAD_72-TAD_133
HiC_scaffold_6	1810000	1820000	HiC_scaffold_13	970000	980000	69.43633270263672	6.117618848380666	O	O	O-O	B	B	B-B	TAD_72	TAD_129	TAD_72-TAD_129
HiC_scaffold_6	2010000	2020000	HiC_scaffold_13	2420000	2430000	32.54349899291992	5.024297469080073	O	O	O-O	B	B	B-B	TAD_72	TAD_133	TAD_72-TAD_133
HiC_scaffold_6	2090000	2100000	HiC_scaffold_13	980000	990000	68.41442108154297	6.096228557862642	O	O	O-O	A	B	A-B	TAD_72	TAD_129	TAD_72-TAD_129
HiC_scaffold_6	2100000	2110000	HiC_scaffold_13	1650000	1660000	32.776546478271484	5.034591946849204	O	O	O-O	A	B	A-B	TAD_72	B06171	TAD_72-B06171
HiC_scaffold_6	2120000	2130000	HiC_scaffold_13	970000	980000	89.03433227539062	6.476289851780624	O	O	O-O	B	B	B-B	TAD_72	TAD_129	TAD_72-TAD_129
HiC_scaffold_6	2170000	2180000	HiC_scaffold_13	830000	840000	58.63947677612305	5.8738003256466005	O	O	O-O	A	B	A-B	TAD_72	TAD_129	TAD_72-TAD_129
HiC_scaffold_6	2280000	2290000	HiC_scaffold_13	2250000	2260000	46.15377426147461	5.528376725113067	O	O	O-O	B	B	B-B	TAD_72	TAD_133	TAD_72-TAD_133
HiC_scaffold_6	2280000	2290000	HiC_scaffold_13	2470000	2480000	52.80170440673828	5.72251259453666	O	O	O-O	B	B	B-B	TAD_72	TAD_133	TAD_72-TAD_133
HiC_scaffold_6	2300000	2310000	HiC_scaffold_13	690000	700000	42.055782318115234	5.3942322674999446	O	O	O-O	B	A	B-A	TAD_72	TAD_129	TAD_72-TAD_129
HiC_scaffold_6	3400000	3410000	HiC_scaffold_13	2430000	2440000	35.414878845214844	5.146283701704039	O	O	O-O	B	B	B-B	TAD_74	TAD_133	TAD_74-TAD_133
HiC_scaffold_6	3690000	3700000	HiC_scaffold_13	2450000	2460000	131.12606811523438	7.034810714403964	O	O	O-O	B	B	B-B	TAD_74	TAD_133	TAD_74-TAD_133
HiC_scaffold_6	3900000	3910000	HiC_scaffold_13	1690000	1700000	33.98088455200195	5.086651502505935	O	O	O-O	B	B	B-B	TAD_74	TAD_132	TAD_74-TAD_132
HiC_scaffold_6	3900000	3910000	HiC_scaffold_13	2700000	2710000	45.43857192993164	5.505845588577206	O	O	O-O	B	B	B-B	TAD_74	TAD_133	TAD_74-TAD_133
HiC_scaffold_6	3950000	3960000	HiC_scaffold_13	1220000	1230000	33.94408416748047	5.085088255928206	O	O	O-O	B	B	B-B	TAD_74	B06127	TAD_74-B06127
HiC_scaffold_6	3960000	3970000	HiC_scaffold_13	1990000	2000000	81.50792694091797	6.348868468368867	O	O	O-O	B	B	B-B	TAD_74	TAD_132	TAD_74-TAD_132
HiC_scaffold_6	4010000	4020000	HiC_scaffold_13	3960000	3970000	42.13325119018555	5.396887339887552	O	T	O-T	B	B	B-B	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	4030000	4040000	HiC_scaffold_13	3930000	3940000	35.355194091796875	5.143850274278743	O	T	O-T	B	B	B-B	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	4040000	4050000	HiC_scaffold_13	3960000	3970000	37.76104736328125	5.238826875605557	O	T	O-T	B	B	B-B	TAD_74	NA	TAD_74-NA
HiC_scaffold_6	60000	70000	HiC_scaffold_14	3430000	3440000	81.23405456542969	6.344012749060448	O	T	O-T	B	B	B-B	NA	NA	NA-NA
HiC_scaffold_6	70000	80000	HiC_scaffold_14	590000	600000	43.11391830444336	5.430081779220178	O	O	O-O	A	A	A-A	NA	NA	NA-NA
HiC_scaffold_6	150000	160000	HiC_scaffold_14	20000	30000	32.37502670288086	5.01680947762008	O	T	O-T	B	A	B-A	NA	NA	NA-NA
HiC_scaffold_6	150000	160000	HiC_scaffold_14	2430000	2440000	35.73101043701172	5.159104807351096	O	O	O-O	B	A	B-A	NA	TAD_141	NA-TAD_141
HiC_scaffold_6	170000	180000	HiC_scaffold_14	2570000	2580000	39.77571487426758	5.313815954703085	O	O	O-O	B	B	B-B	NA	TAD_142	NA-TAD_142
HiC_scaffold_6	180000	190000	HiC_scaffold_14	130000	140000	169.2270050048828	7.402815999827555	O	O	O-O	B	A	B-A	NA	NA	NA-NA
HiC_scaffold_6	180000	190000	HiC_scaffold_14	3010000	3020000	115.90323638916016	6.8567770413426015	O	O	O-O	B	B	B-B	NA	TAD_142	NA-TAD_142
HiC_scaffold_6	180000	190000	HiC_scaffold_14	3190000	3200000	136.1810760498047	7.089382427735992	O	O	O-O	B	B	B-B	NA	TAD_142	NA-TAD_142
HiC_scaffold_6	230000	240000	HiC_scaffold_14	3430000	3440000	34.64557647705078	5.11459925671547	O	T	O-T	A	B	A-B	NA	NA	NA-NA
HiC_scaffold_6	460000	470000	HiC_scaffold_14	400000	410000	84.3930435180664	6.3990521779950456	O	O	O-O	A	A	A-A	NA	NA	NA-NA
HiC_scaffold_6	670000	680000	HiC_scaffold_14	2700000	2710000	33.96375274658203	5.085923969849135	O	O	O-O	A	A	A-A	TAD_67	TAD_142	TAD_67-TAD_142
HiC_scaffold_6	720000	730000	HiC_scaffold_14	3190000	3200000	35.44975280761719	5.147703662423573	O	O	O-O	B	B	B-B	TAD_67	TAD_142	TAD_67-TAD_142
HiC_scaffold_6	720000	730000	HiC_scaffold_14	3410000	3420000	61.97578430175781	5.953632718578898	O	T	O-T	B	B	B-B	TAD_67	NA	TAD_67-NA
HiC_scaffold_6	730000	740000	HiC_scaffold_14	2610000	2620000	74.68913269042969	6.222826440255772	O	O	O-O	B	A	B-A	TAD_67	TAD_142	TAD_67-TAD_142
HiC_scaffold_6	780000	790000	HiC_scaffold_14	2760000	2770000	39.06731414794922	5.287890169486799	O	O	O-O	A	B	A-B	TAD_67	TAD_142	TAD_67-TAD_142
HiC_scaffold_6	830000	840000	HiC_scaffold_14	2770000	2780000	51.26688766479492	5.679955411447257	O	O	O-O	A	B	A-B	TAD_67	TAD_142	TAD_67-TAD_142
HiC_scaffold_6	860000	870000	HiC_scaffold_14	3030000	3040000	633.2191772460938	9.30656113839398	O	O	O-O	A	A	A-A	TAD_67	TAD_142	TAD_67-TAD_142
HiC_scaffold_6	910000	920000	HiC_scaffold_14	400000	410000	40.08466339111328	5.324978454215481	O	O	O-O	A	A	A-A	TAD_67	NA	TAD_67-NA
HiC_scaffold_6	910000	920000	HiC_scaffold_14	700000	710000	53.92226028442383	5.752809066792593	O	O	O-O	A	A	A-A	TAD_67	NA	TAD_67-NA
HiC_scaffold_6	920000	930000	HiC_scaffold_14	640000	650000	55.28029251098633	5.788693344532363	O	O	O-O	B	A	B-A	TAD_67	NA	TAD_67-NA
HiC_scaffold_6	930000	940000	HiC_scaffold_14	2610000	2620000	76.42425537109375	6.255958685373322	O	O	O-O	B	A	B-A	TAD_67	TAD_142	TAD_67-TAD_142
