Chromosome1	Start1	End1	Chromosome2	Start2	End2	OE_value	log2OE
HiC_scaffold_7	2800000	2810000	HiC_scaffold_14	960000	970000	38.471519470214844	5.265718906296077
HiC_scaffold_7	2900000	2910000	HiC_scaffold_14	2770000	2780000	53.2977409362793	5.7360024794835125
HiC_scaffold_7	3000000	3010000	HiC_scaffold_14	1560000	1570000	79.02973937988281	6.304323745419912
HiC_scaffold_7	3010000	3020000	HiC_scaffold_14	710000	720000	34.348026275634766	5.10215529541068
HiC_scaffold_7	3030000	3040000	HiC_scaffold_14	590000	600000	89.35553741455078	6.481485231574065
HiC_scaffold_7	3040000	3050000	HiC_scaffold_14	1110000	1120000	109.165283203125	6.770370312387889
HiC_scaffold_7	3070000	3080000	HiC_scaffold_14	470000	480000	77.09573364257812	6.268579120747548
HiC_scaffold_7	3070000	3080000	HiC_scaffold_14	1430000	1440000	36.72134780883789	5.198547106837376
HiC_scaffold_7	3070000	3080000	HiC_scaffold_14	2520000	2530000	35.323944091796875	5.142574530852205
HiC_scaffold_7	3080000	3090000	HiC_scaffold_14	2060000	2070000	42.010337829589844	5.39267248230937
HiC_scaffold_7	3180000	3190000	HiC_scaffold_14	880000	890000	204.59715270996094	7.6766422576350815
HiC_scaffold_7	3180000	3190000	HiC_scaffold_14	1690000	1700000	107.4241943359375	6.747175146947956
HiC_scaffold_7	3180000	3190000	HiC_scaffold_14	2420000	2430000	50.431495666503906	5.656253107385662
HiC_scaffold_7	3200000	3210000	HiC_scaffold_14	1100000	1110000	157.14590454101562	7.295960863595395
HiC_scaffold_7	3290000	3300000	HiC_scaffold_14	1360000	1370000	46.418312072753906	5.5366221572392496
HiC_scaffold_7	3300000	3310000	HiC_scaffold_14	300000	310000	34.433876037597656	5.105756681414744
HiC_scaffold_7	3310000	3320000	HiC_scaffold_14	350000	360000	33.109375	5.04916787237217
HiC_scaffold_7	3310000	3320000	HiC_scaffold_14	1550000	1560000	57.60839080810547	5.848207054048189
HiC_scaffold_7	3400000	3410000	HiC_scaffold_14	1720000	1730000	74.51737976074219	6.219505040870567
HiC_scaffold_7	3400000	3410000	HiC_scaffold_14	1900000	1910000	71.902099609375	6.167961994227964
HiC_scaffold_7	3410000	3420000	HiC_scaffold_14	1460000	1470000	60.8209114074707	5.9264955303482525
HiC_scaffold_7	3430000	3440000	HiC_scaffold_14	3100000	3110000	118.69071960449219	6.89106332522636
HiC_scaffold_7	3470000	3480000	HiC_scaffold_14	1610000	1620000	33.03853988647461	5.0460780242267695
HiC_scaffold_7	3470000	3480000	HiC_scaffold_14	2320000	2330000	190.5442657470703	7.573982382009065
HiC_scaffold_7	3560000	3570000	HiC_scaffold_14	1660000	1670000	33.76271438598633	5.077358990454402
HiC_scaffold_7	3580000	3590000	HiC_scaffold_14	990000	1000000	32.98688507080078	5.0438206465071085
HiC_scaffold_7	3620000	3630000	HiC_scaffold_14	1110000	1120000	44.62959671020508	5.479928864801891
HiC_scaffold_7	3630000	3640000	HiC_scaffold_14	1110000	1120000	192.4503936767578	7.588342812105213
HiC_scaffold_7	3630000	3640000	HiC_scaffold_14	1540000	1550000	47.9652099609375	5.583916467079442
HiC_scaffold_7	3630000	3640000	HiC_scaffold_14	1560000	1570000	146.0082550048828	7.189906128180926
HiC_scaffold_7	3640000	3650000	HiC_scaffold_14	1110000	1120000	45.71406936645508	5.514566345102362
HiC_scaffold_7	3650000	3660000	HiC_scaffold_14	1100000	1110000	41.50237274169922	5.3751219143548346
HiC_scaffold_7	3670000	3680000	HiC_scaffold_14	2060000	2070000	48.29545974731445	5.593815662666504
HiC_scaffold_7	3700000	3710000	HiC_scaffold_14	1560000	1570000	32.5578727722168	5.024934536468522
HiC_scaffold_7	3760000	3770000	HiC_scaffold_14	990000	1000000	35.82033920288086	5.162707093964364
HiC_scaffold_7	3930000	3940000	HiC_scaffold_14	460000	470000	37.514381408691406	5.229371864083789
HiC_scaffold_7	3930000	3940000	HiC_scaffold_14	1560000	1570000	93.80326843261719	6.551566287024365
HiC_scaffold_7	3940000	3950000	HiC_scaffold_14	640000	650000	115.43650817871094	6.850955755514741
HiC_scaffold_7	3940000	3950000	HiC_scaffold_14	820000	830000	52.03847885131836	5.7015068858105975
HiC_scaffold_7	3940000	3950000	HiC_scaffold_14	910000	920000	134.27195739746094	7.069014220169101
HiC_scaffold_7	3940000	3950000	HiC_scaffold_14	1390000	1400000	70.26216888427734	6.134676205895361
HiC_scaffold_7	3940000	3950000	HiC_scaffold_14	1690000	1700000	49.361534118652344	5.625315327927736
HiC_scaffold_7	3940000	3950000	HiC_scaffold_14	1720000	1730000	479.1582946777344	8.904358533043304
HiC_scaffold_7	3940000	3950000	HiC_scaffold_14	2810000	2820000	161.88491821289062	7.3388247749643964
HiC_scaffold_7	3960000	3970000	HiC_scaffold_14	2770000	2780000	50.23478317260742	5.650614744590758
HiC_scaffold_7	4040000	4050000	HiC_scaffold_14	2210000	2220000	1664.7132568359375	10.70105798233896
HiC_scaffold_7	4060000	4070000	HiC_scaffold_14	590000	600000	90.79135131835938	6.504482969447756
HiC_scaffold_7	4330000	4340000	HiC_scaffold_14	1040000	1050000	37.18009567260742	5.216458577522882
HiC_scaffold_7	4370000	4380000	HiC_scaffold_14	3070000	3080000	100.90167999267578	6.656806385001203
HiC_scaffold_7	250000	260000	HiC_scaffold_15	1090000	1100000	157.16250610351562	7.296113267992483
HiC_scaffold_7	270000	280000	HiC_scaffold_15	2350000	2360000	35.835914611816406	5.163334270641591
HiC_scaffold_7	350000	360000	HiC_scaffold_15	2050000	2060000	48.15572738647461	5.589635489647138
HiC_scaffold_7	370000	380000	HiC_scaffold_15	3110000	3120000	34.448753356933594	5.106379870028479
HiC_scaffold_7	440000	450000	HiC_scaffold_15	1290000	1300000	40.986759185791016	5.357086015783974
HiC_scaffold_7	450000	460000	HiC_scaffold_15	790000	800000	36.24514389038086	5.179715811268247
HiC_scaffold_7	560000	570000	HiC_scaffold_15	1160000	1170000	81.98806762695312	6.35734205305636
HiC_scaffold_7	620000	630000	HiC_scaffold_15	3040000	3050000	32.957881927490234	5.042551624092538
HiC_scaffold_7	670000	680000	HiC_scaffold_15	1080000	1090000	46.89426040649414	5.551339450681123
HiC_scaffold_7	730000	740000	HiC_scaffold_15	110000	120000	36.05720138549805	5.172215519834313
HiC_scaffold_7	730000	740000	HiC_scaffold_15	1930000	1940000	48.091400146484375	5.587707024739658
HiC_scaffold_7	860000	870000	HiC_scaffold_15	1100000	1110000	51.887393951416016	5.697312173107765
HiC_scaffold_7	860000	870000	HiC_scaffold_15	1540000	1550000	37.3769645690918	5.224077505625498
HiC_scaffold_7	870000	880000	HiC_scaffold_15	1290000	1300000	57.42760467529297	5.843672482570824
HiC_scaffold_7	960000	970000	HiC_scaffold_15	470000	480000	52.3698616027832	5.710664887086462
HiC_scaffold_7	1080000	1090000	HiC_scaffold_15	1730000	1740000	127.47372436523438	6.99405609070524
HiC_scaffold_7	1170000	1180000	HiC_scaffold_15	1290000	1300000	34.13851547241211	5.093328418421284
HiC_scaffold_7	1410000	1420000	HiC_scaffold_15	2350000	2360000	120.63809967041016	6.914541797883293
HiC_scaffold_7	1610000	1620000	HiC_scaffold_15	2050000	2060000	36.913814544677734	5.206088923241353
HiC_scaffold_7	1640000	1650000	HiC_scaffold_15	3270000	3280000	53.562408447265625	5.743148928156117
HiC_scaffold_7	1710000	1720000	HiC_scaffold_15	3030000	3040000	33.477874755859375	5.06513604044286
HiC_scaffold_7	1870000	1880000	HiC_scaffold_15	1160000	1170000	35.14670181274414	5.135317407182305
HiC_scaffold_7	1880000	1890000	HiC_scaffold_15	1160000	1170000	43.045475006103516	5.427789682582234
HiC_scaffold_7	1880000	1890000	HiC_scaffold_15	1170000	1180000	39.015708923339844	5.2859832091889185
HiC_scaffold_7	1920000	1930000	HiC_scaffold_15	1100000	1110000	169.54248046875	7.405502989289858
HiC_scaffold_7	1920000	1930000	HiC_scaffold_15	1840000	1850000	57.23914337158203	5.838930176057145
HiC_scaffold_7	2100000	2110000	HiC_scaffold_15	150000	160000	160.53567504882812	7.326750125731902
HiC_scaffold_7	2180000	2190000	HiC_scaffold_15	1080000	1090000	88.06053161621094	6.4604236486529265
HiC_scaffold_7	2250000	2260000	HiC_scaffold_15	470000	480000	32.982513427734375	5.043629438221897
HiC_scaffold_7	2430000	2440000	HiC_scaffold_15	2790000	2800000	38.09976577758789	5.2517102235101305
HiC_scaffold_7	2430000	2440000	HiC_scaffold_15	3140000	3150000	47.69850540161133	5.575872156014054
HiC_scaffold_7	2440000	2450000	HiC_scaffold_15	2580000	2590000	47.04936599731445	5.556103377273841
HiC_scaffold_7	2540000	2550000	HiC_scaffold_15	1170000	1180000	36.8895149230957	5.205138913395687
HiC_scaffold_7	2630000	2640000	HiC_scaffold_15	2750000	2760000	44.245426177978516	5.467456420785831
HiC_scaffold_7	2640000	2650000	HiC_scaffold_15	700000	710000	135.45126342773438	7.081630040180108
HiC_scaffold_7	2640000	2650000	HiC_scaffold_15	2960000	2970000	128.54502868652344	7.006130006651986
HiC_scaffold_7	2670000	2680000	HiC_scaffold_15	1150000	1160000	334.6714172363281	8.386601532038329
HiC_scaffold_7	2670000	2680000	HiC_scaffold_15	2730000	2740000	97.31783294677734	6.604632289888875
HiC_scaffold_7	2690000	2700000	HiC_scaffold_15	1160000	1170000	40.34543228149414	5.334333442545143
HiC_scaffold_7	2710000	2720000	HiC_scaffold_15	1160000	1170000	46.66476058959961	5.5442615888503965
HiC_scaffold_7	2770000	2780000	HiC_scaffold_15	2920000	2930000	32.214176177978516	5.009623795679857
HiC_scaffold_7	2880000	2890000	HiC_scaffold_15	2350000	2360000	32.461578369140625	5.020661244187033
HiC_scaffold_7	2910000	2920000	HiC_scaffold_15	480000	490000	123.27854919433594	6.945777978459294
HiC_scaffold_7	2920000	2930000	HiC_scaffold_15	1080000	1090000	102.08291625976562	6.67359763885501
HiC_scaffold_7	2970000	2980000	HiC_scaffold_15	1850000	1860000	49.93394088745117	5.641948866454649
HiC_scaffold_7	2970000	2980000	HiC_scaffold_15	2490000	2500000	37.2476692199707	5.219078246368328
HiC_scaffold_7	2990000	3000000	HiC_scaffold_15	1290000	1300000	126.09532928466797	6.978371027354856
HiC_scaffold_7	3000000	3010000	HiC_scaffold_15	1330000	1340000	44.168540954589844	5.464947270658128
HiC_scaffold_7	3000000	3010000	HiC_scaffold_15	2020000	2030000	60.06806564331055	5.908526300757129
HiC_scaffold_7	3000000	3010000	HiC_scaffold_15	3210000	3220000	44.85597229003906	5.487228178573721
HiC_scaffold_7	3020000	3030000	HiC_scaffold_15	1290000	1300000	41.61237335205078	5.3789406693932715
HiC_scaffold_7	3040000	3050000	HiC_scaffold_15	1880000	1890000	32.07689666748047	5.003462667509234
HiC_scaffold_7	3040000	3050000	HiC_scaffold_15	2540000	2550000	49.58679962158203	5.631884210356358
HiC_scaffold_7	3070000	3080000	HiC_scaffold_15	2170000	2180000	57.10015869140625	5.835422849984879
HiC_scaffold_7	3070000	3080000	HiC_scaffold_15	2550000	2560000	46.525611877441406	5.53995321877191
HiC_scaffold_7	3180000	3190000	HiC_scaffold_15	1760000	1770000	139.4723663330078	7.123835498900935
HiC_scaffold_7	3180000	3190000	HiC_scaffold_15	2640000	2650000	97.37076568603516	6.605416781665444
HiC_scaffold_7	3190000	3200000	HiC_scaffold_15	1730000	1740000	100.56729888916016	6.652017455157565
HiC_scaffold_7	3190000	3200000	HiC_scaffold_15	2510000	2520000	41.791290283203125	5.385130396654696
HiC_scaffold_7	3190000	3200000	HiC_scaffold_15	2520000	2530000	49.049137115478516	5.616155851308022
HiC_scaffold_7	3200000	3210000	HiC_scaffold_15	1820000	1830000	32.50003433227539	5.0223693370585245
HiC_scaffold_7	3220000	3230000	HiC_scaffold_15	2310000	2320000	40.04132080078125	5.323417658504556
HiC_scaffold_7	3290000	3300000	HiC_scaffold_15	1960000	1970000	51.4771614074707	5.685860596459302
HiC_scaffold_7	3290000	3300000	HiC_scaffold_15	2110000	2120000	37.294212341308594	5.220879852060627
HiC_scaffold_7	3300000	3310000	HiC_scaffold_15	460000	470000	32.514892578125	5.023028752334229
HiC_scaffold_7	3320000	3330000	HiC_scaffold_15	2060000	2070000	37.47903060913086	5.228011733223686
HiC_scaffold_7	3340000	3350000	HiC_scaffold_15	1530000	1540000	36.950340270996094	5.207515744915575
HiC_scaffold_7	3350000	3360000	HiC_scaffold_15	2120000	2130000	34.93782043457031	5.126717704678483
HiC_scaffold_7	3400000	3410000	HiC_scaffold_15	1920000	1930000	40.82599639892578	5.351416191507083
HiC_scaffold_7	3410000	3420000	HiC_scaffold_15	1800000	1810000	47.384544372558594	5.566344660484578
HiC_scaffold_7	3420000	3430000	HiC_scaffold_15	2560000	2570000	36.693756103515625	5.197462686433645
HiC_scaffold_7	3430000	3440000	HiC_scaffold_15	0	10000	281.2909240722656	8.135919194232638
HiC_scaffold_7	3430000	3440000	HiC_scaffold_15	2400000	2410000	138.9569854736328	7.118494551516164
HiC_scaffold_7	3460000	3470000	HiC_scaffold_15	2320000	2330000	63.11928939819336	5.980009058358613
HiC_scaffold_7	3470000	3480000	HiC_scaffold_15	160000	170000	70.56114959716797	6.1408021606669045
HiC_scaffold_7	3470000	3480000	HiC_scaffold_15	1610000	1620000	49.577720642089844	5.63162003928607
HiC_scaffold_7	3470000	3480000	HiC_scaffold_15	3020000	3030000	34.50080871582031	5.108558274651473
HiC_scaffold_7	3530000	3540000	HiC_scaffold_15	1080000	1090000	47.72200012207031	5.576582605349701
HiC_scaffold_7	3560000	3570000	HiC_scaffold_15	1150000	1160000	60.20686721801758	5.911856145598949
HiC_scaffold_7	3560000	3570000	HiC_scaffold_15	1850000	1860000	44.33477783203125	5.470366940881345
HiC_scaffold_7	3560000	3570000	HiC_scaffold_15	2320000	2330000	34.53349304199219	5.109924364192629
HiC_scaffold_7	3570000	3580000	HiC_scaffold_15	2020000	2030000	33.15195846557617	5.051022195545436
HiC_scaffold_7	3600000	3610000	HiC_scaffold_15	1970000	1980000	54.886756896972656	5.778386191953874
HiC_scaffold_7	3630000	3640000	HiC_scaffold_15	1850000	1860000	67.15029907226562	6.069321919992256
HiC_scaffold_7	3880000	3890000	HiC_scaffold_15	2560000	2570000	70.59834289550781	6.141562415430696
HiC_scaffold_7	3930000	3940000	HiC_scaffold_15	1870000	1880000	68.8323974609375	6.10501585538144
HiC_scaffold_7	3930000	3940000	HiC_scaffold_15	2280000	2290000	48.51505661010742	5.600360650963785
HiC_scaffold_7	3940000	3950000	HiC_scaffold_15	1010000	1020000	52.29301452636719	5.708546334260946
HiC_scaffold_7	3940000	3950000	HiC_scaffold_15	1420000	1430000	53.529075622558594	5.742250834290404
HiC_scaffold_7	3950000	3960000	HiC_scaffold_15	970000	980000	36.021881103515625	5.170801617271245
HiC_scaffold_7	4180000	4190000	HiC_scaffold_15	150000	160000	111.82670593261719	6.805120956807192
HiC_scaffold_7	4200000	4210000	HiC_scaffold_15	2350000	2360000	36.05939483642578	5.172303279960071
HiC_scaffold_7	4260000	4270000	HiC_scaffold_15	1310000	1320000	153.3854217529297	7.26101756072382
HiC_scaffold_7	4300000	4310000	HiC_scaffold_15	1160000	1170000	47.36528015136719	5.565758012500753
HiC_scaffold_7	4330000	4340000	HiC_scaffold_15	3210000	3220000	32.71523666381836	5.031890802160073
HiC_scaffold_7	4370000	4380000	HiC_scaffold_15	780000	790000	97.59046173095703	6.608668243844578
HiC_scaffold_7	4370000	4380000	HiC_scaffold_15	3000000	3010000	92.45993041992188	6.530756371771497
HiC_scaffold_7	0	10000	HiC_scaffold_16	3040000	3050000	35.272212982177734	5.140460188322563
HiC_scaffold_7	30000	40000	HiC_scaffold_16	3040000	3050000	59.37858200073242	5.891870736124731
HiC_scaffold_7	30000	40000	HiC_scaffold_16	3050000	3060000	58.426883697509766	5.868560437498327
HiC_scaffold_7	70000	80000	HiC_scaffold_16	1020000	1030000	64.53409576416016	6.0119896863252995
HiC_scaffold_7	240000	250000	HiC_scaffold_16	1050000	1060000	113.96332550048828	6.832425815645853
HiC_scaffold_7	290000	300000	HiC_scaffold_16	1020000	1030000	59.68252944946289	5.899236775702781
HiC_scaffold_7	290000	300000	HiC_scaffold_16	2330000	2340000	32.024566650390625	5.001107143344608
HiC_scaffold_7	300000	310000	HiC_scaffold_16	1020000	1030000	75.65042877197266	6.241276354268511
HiC_scaffold_7	320000	330000	HiC_scaffold_16	1690000	1700000	62.10922622680664	5.956735689306944
HiC_scaffold_7	320000	330000	HiC_scaffold_16	2980000	2990000	73.18462371826172	6.193468661215926
HiC_scaffold_7	330000	340000	HiC_scaffold_16	1630000	1640000	41.1704216003418	5.363536317352909
HiC_scaffold_7	370000	380000	HiC_scaffold_16	1510000	1520000	62.124542236328125	5.957091411126673
HiC_scaffold_7	370000	380000	HiC_scaffold_16	1610000	1620000	39.40660858154297	5.300365688232044
HiC_scaffold_7	370000	380000	HiC_scaffold_16	2090000	2100000	34.181373596191406	5.095138468513339
HiC_scaffold_7	450000	460000	HiC_scaffold_16	1380000	1390000	83.73025512695312	6.387677115925903
HiC_scaffold_7	520000	530000	HiC_scaffold_16	1700000	1710000	79.45671844482422	6.312097306371014
HiC_scaffold_7	530000	540000	HiC_scaffold_16	1690000	1700000	54.746803283691406	5.774702821767217
HiC_scaffold_7	680000	690000	HiC_scaffold_16	1680000	1690000	32.237056732177734	5.010648125610325
HiC_scaffold_7	690000	700000	HiC_scaffold_16	3040000	3050000	38.22207260131836	5.256334105818429
HiC_scaffold_7	710000	720000	HiC_scaffold_16	760000	770000	36.11370086669922	5.174474367526385
HiC_scaffold_7	730000	740000	HiC_scaffold_16	1470000	1480000	33.180076599121094	5.052245311773199
HiC_scaffold_7	730000	740000	HiC_scaffold_16	2200000	2210000	33.84541320800781	5.080888425277366
HiC_scaffold_7	750000	760000	HiC_scaffold_16	2920000	2930000	48.51274490356445	5.600291905974944
HiC_scaffold_7	820000	830000	HiC_scaffold_16	590000	600000	61.947200775146484	5.95296718727655
HiC_scaffold_7	880000	890000	HiC_scaffold_16	2890000	2900000	34.15592575073242	5.094063989934499
HiC_scaffold_7	910000	920000	HiC_scaffold_16	2920000	2930000	35.23970413208008	5.139129906518768
HiC_scaffold_7	960000	970000	HiC_scaffold_16	1660000	1670000	32.408958435058594	5.018320750695172
HiC_scaffold_7	1080000	1090000	HiC_scaffold_16	580000	590000	59.450496673583984	5.893616957768695
HiC_scaffold_7	1090000	1100000	HiC_scaffold_16	2410000	2420000	49.590023040771484	5.631977990551289
HiC_scaffold_7	1170000	1180000	HiC_scaffold_16	1020000	1030000	120.90455627441406	6.917724803184286
HiC_scaffold_7	1180000	1190000	HiC_scaffold_16	1690000	1700000	61.226322174072266	5.936080118815547
HiC_scaffold_7	1300000	1310000	HiC_scaffold_16	1010000	1020000	153.3224639892578	7.260425278236588
HiC_scaffold_7	1300000	1310000	HiC_scaffold_16	1070000	1080000	62.21514129638672	5.959193826607776
HiC_scaffold_7	1300000	1310000	HiC_scaffold_16	1340000	1350000	38.314674377441406	5.259825139698297
HiC_scaffold_7	1300000	1310000	HiC_scaffold_16	1390000	1400000	49.80678176879883	5.638270290154219
HiC_scaffold_7	1300000	1310000	HiC_scaffold_16	3050000	3060000	139.6719512939453	7.125898519813517
HiC_scaffold_7	1310000	1320000	HiC_scaffold_16	1290000	1300000	33.90412521362305	5.083388915834771
HiC_scaffold_7	1320000	1330000	HiC_scaffold_16	1130000	1140000	47.50687789916992	5.570064492387785
HiC_scaffold_7	1390000	1400000	HiC_scaffold_16	1690000	1700000	451.15216064453125	8.817470284860688
HiC_scaffold_7	1480000	1490000	HiC_scaffold_16	1700000	1710000	302.53131103515625	8.240940654269297
HiC_scaffold_7	1520000	1530000	HiC_scaffold_16	2920000	2930000	47.767608642578125	5.577960748840154
HiC_scaffold_7	1740000	1750000	HiC_scaffold_16	1420000	1430000	42.454105377197266	5.407832166237925
HiC_scaffold_7	1820000	1830000	HiC_scaffold_16	1680000	1690000	39.395137786865234	5.299945675745617
HiC_scaffold_7	1900000	1910000	HiC_scaffold_16	2340000	2350000	35.81308364868164	5.162414840664683
HiC_scaffold_7	1910000	1920000	HiC_scaffold_16	1680000	1690000	45.88566970825195	5.519971759009442
HiC_scaffold_7	1920000	1930000	HiC_scaffold_16	2490000	2500000	37.818111419677734	5.241005413926055
HiC_scaffold_7	2020000	2030000	HiC_scaffold_16	2550000	2560000	47.00851821899414	5.5548503001626575
HiC_scaffold_7	2110000	2120000	HiC_scaffold_16	1490000	1500000	650.56689453125	9.345553599441223
HiC_scaffold_7	2250000	2260000	HiC_scaffold_16	2240000	2250000	37.74220275878906	5.23810672069914
HiC_scaffold_7	2270000	2280000	HiC_scaffold_16	80000	90000	114.88352966308594	6.844028169859633
HiC_scaffold_7	2360000	2370000	HiC_scaffold_16	1980000	1990000	33.7827033996582	5.0782128767040975
HiC_scaffold_7	2440000	2450000	HiC_scaffold_16	410000	420000	148.8311309814453	7.217532516052997
HiC_scaffold_7	2440000	2450000	HiC_scaffold_16	2230000	2240000	54.56078338623047	5.769792453679728
HiC_scaffold_7	2470000	2480000	HiC_scaffold_16	90000	100000	59.05645751953125	5.884022914408942
HiC_scaffold_7	2630000	2640000	HiC_scaffold_16	770000	780000	34.67173385620117	5.115688079198418
HiC_scaffold_7	2630000	2640000	HiC_scaffold_16	1140000	1150000	80.65087127685547	6.333618213885254
HiC_scaffold_7	2640000	2650000	HiC_scaffold_16	190000	200000	90.01911163330078	6.492159422235183
HiC_scaffold_7	2640000	2650000	HiC_scaffold_16	730000	740000	144.29690551757812	7.172896550987662
HiC_scaffold_7	2640000	2650000	HiC_scaffold_16	2450000	2460000	74.18879699707031	6.213129441611713
HiC_scaffold_7	2650000	2660000	HiC_scaffold_16	760000	770000	48.94349670410156	5.613045271446825
HiC_scaffold_7	2660000	2670000	HiC_scaffold_16	2590000	2600000	137.2670135498047	7.100841164817451
HiC_scaffold_7	2670000	2680000	HiC_scaffold_16	810000	820000	111.1956787109375	6.796956912877171
HiC_scaffold_7	2730000	2740000	HiC_scaffold_16	210000	220000	33.678306579589844	5.073747693189271
HiC_scaffold_7	2730000	2740000	HiC_scaffold_16	1080000	1090000	47.06959915161133	5.556723661863012
HiC_scaffold_7	2760000	2770000	HiC_scaffold_16	2410000	2420000	80.00053405761719	6.3219377258836635
HiC_scaffold_7	2920000	2930000	HiC_scaffold_16	2580000	2590000	43.80325698852539	5.452966240204644
HiC_scaffold_7	2980000	2990000	HiC_scaffold_16	580000	590000	36.007328033447266	5.170218641488098
HiC_scaffold_7	3040000	3050000	HiC_scaffold_16	620000	630000	67.43301391601562	6.075383175194871
HiC_scaffold_7	3040000	3050000	HiC_scaffold_16	2250000	2260000	35.19237518310547	5.137190981786808
HiC_scaffold_7	3070000	3080000	HiC_scaffold_16	370000	380000	38.42375564575195	5.263926633846437
HiC_scaffold_7	3070000	3080000	HiC_scaffold_16	2970000	2980000	40.34164047241211	5.334197846495467
HiC_scaffold_7	3180000	3190000	HiC_scaffold_16	1240000	1250000	141.3227081298828	7.142849490366404
HiC_scaffold_7	3210000	3220000	HiC_scaffold_16	560000	570000	121.3420639038086	6.922935945226929
HiC_scaffold_7	3280000	3290000	HiC_scaffold_16	1060000	1070000	48.75556564331055	5.607495012573914
HiC_scaffold_7	3280000	3290000	HiC_scaffold_16	2450000	2460000	42.82038879394531	5.420225989829617
HiC_scaffold_7	3320000	3330000	HiC_scaffold_16	470000	480000	86.36116790771484	6.432310848707197
HiC_scaffold_7	3320000	3330000	HiC_scaffold_16	1020000	1030000	438.9845275878906	8.778026281322157
HiC_scaffold_7	3350000	3360000	HiC_scaffold_16	620000	630000	34.80784606933594	5.121340636865321
HiC_scaffold_7	3390000	3400000	HiC_scaffold_16	410000	420000	74.4749755859375	6.218683840424233
HiC_scaffold_7	3400000	3410000	HiC_scaffold_16	560000	570000	164.83856201171875	7.364909973043441
HiC_scaffold_7	3410000	3420000	HiC_scaffold_16	540000	550000	71.57579803466797	6.161399945536225
HiC_scaffold_7	3410000	3420000	HiC_scaffold_16	1350000	1360000	54.385719299316406	5.765155970613592
HiC_scaffold_7	3430000	3440000	HiC_scaffold_16	380000	390000	231.4856414794922	7.854778898989098
HiC_scaffold_7	3470000	3480000	HiC_scaffold_16	0	10000	143.39019775390625	7.163802593624974
HiC_scaffold_7	3470000	3480000	HiC_scaffold_16	2520000	2530000	59.25623321533203	5.8888950152418955
HiC_scaffold_7	3480000	3490000	HiC_scaffold_16	560000	570000	42.803367614746094	5.41965240202702
HiC_scaffold_7	3560000	3570000	HiC_scaffold_16	1480000	1490000	70.61207580566406	6.141843023641111
HiC_scaffold_7	3620000	3630000	HiC_scaffold_16	600000	610000	32.40602493286133	5.01819015900617
HiC_scaffold_7	3660000	3670000	HiC_scaffold_16	20000	30000	32.72407531738281	5.032280521469676
HiC_scaffold_7	3660000	3670000	HiC_scaffold_16	2440000	2450000	34.929500579833984	5.12637411018963
HiC_scaffold_7	3710000	3720000	HiC_scaffold_16	2980000	2990000	160.74632263183594	7.3286419233995
HiC_scaffold_7	3720000	3730000	HiC_scaffold_16	2580000	2590000	64.91378021240234	6.020452867930977
HiC_scaffold_7	3750000	3760000	HiC_scaffold_16	90000	100000	50.334190368652344	5.653466803439913
HiC_scaffold_7	3940000	3950000	HiC_scaffold_16	1130000	1140000	54.84519958496094	5.777293446818537
HiC_scaffold_7	3940000	3950000	HiC_scaffold_16	1310000	1320000	77.31967163085938	6.272763605463713
HiC_scaffold_7	4020000	4030000	HiC_scaffold_16	90000	100000	54.62938690185547	5.7716053268448135
HiC_scaffold_7	4050000	4060000	HiC_scaffold_16	80000	90000	65.22174072265625	6.027281041009475
HiC_scaffold_7	4290000	4300000	HiC_scaffold_16	90000	100000	49.23697280883789	5.621670159554363
HiC_scaffold_7	4360000	4370000	HiC_scaffold_16	520000	530000	102.66837310791016	6.681848019069785
HiC_scaffold_7	4370000	4380000	HiC_scaffold_16	340000	350000	99.63975524902344	6.6386495726939945
HiC_scaffold_7	4370000	4380000	HiC_scaffold_16	350000	360000	112.77450561523438	6.817297151309596
HiC_scaffold_7	450000	460000	HiC_scaffold_17	1880000	1890000	36.85165786743164	5.203657619046803
HiC_scaffold_7	640000	650000	HiC_scaffold_17	770000	780000	33.96455764770508	5.0859581596251475
HiC_scaffold_7	710000	720000	HiC_scaffold_17	770000	780000	50.353973388671875	5.654033719434369
HiC_scaffold_7	710000	720000	HiC_scaffold_17	1490000	1500000	43.57463836669922	5.445416786117621
HiC_scaffold_7	780000	790000	HiC_scaffold_17	1180000	1190000	43.38837432861328	5.439236627297265
HiC_scaffold_7	890000	900000	HiC_scaffold_17	80000	90000	37.51536178588867	5.229409566073975
HiC_scaffold_7	1070000	1080000	HiC_scaffold_17	1400000	1410000	52.851436614990234	5.723870782562549
HiC_scaffold_7	1070000	1080000	HiC_scaffold_17	2560000	2570000	37.00722122192383	5.209734906292677
HiC_scaffold_7	1200000	1210000	HiC_scaffold_17	320000	330000	45.67808532714844	5.513430273895473
HiC_scaffold_7	1300000	1310000	HiC_scaffold_17	1030000	1040000	61.32106018066406	5.938310734874341
HiC_scaffold_7	1320000	1330000	HiC_scaffold_17	1580000	1590000	101.5576400756836	6.666154965939487
HiC_scaffold_7	1340000	1350000	HiC_scaffold_17	40000	50000	36.91477966308594	5.206126642273021
HiC_scaffold_7	1340000	1350000	HiC_scaffold_17	780000	790000	59.85854721069336	5.903485359400582
HiC_scaffold_7	1410000	1420000	HiC_scaffold_17	1490000	1500000	46.0167121887207	5.524086004167
HiC_scaffold_7	1560000	1570000	HiC_scaffold_17	1170000	1180000	96.1097412109375	6.5866107577749
